repeat 1 : ['独栋·泊寓 立基公馆店 实惠精致户（独立厨房 开间', nan, '34.29-40.71', '1', 1819, 1879]
repeat 149 : ['整租·华盛格林雅地 3室2厅 南', '包河-工业园-华盛格林雅地', '118.45', '3', 3000, 3000]
repeat 149 : ['整租·文一云河湾 2室1厅 南', '瑶海-龙岗-文一云河湾', '76.11', '2', 1600, 1600]
repeat 149 : ['整租·大富绿洲 2室1厅 南/北', '庐阳-杏林-大富绿洲', '92.00', '2', 1650, 1650]
repeat 149 : ['整租·宝利丰广场 1室1厅 南', '包河-包公-宝利丰广场', '44.15', '1', 1800, 1800]
repeat 149 : ['整租·华冶嘉誉 1室1厅 北', '滨湖新区-烟墩-华冶嘉誉', '57.28', '1', 2000, 2000]
repeat 149 : ['整租·恒泰阿奎利亚北区 4室2厅 南', '长丰-北城-恒泰阿奎利亚北区', '144.00', '4', 1600, 1600]
repeat 149 : ['合租·禹洲天玺 1居室 南卧', '肥西-繁华新园-禹洲天玺', '30.00', '1', 800, 800]
repeat 149 : ['整租·七桂塘步行街 2室1厅 南', '庐阳-三孝口-七桂塘步行街', '51.56', '2', 1600, 1600]
repeat 149 : ['整租·金地雅苑 3室2厅 南', '长丰-北城-金地雅苑', '102.00', '3', 1400, 1400]
repeat 149 : ['整租·云顶雅苑 2室2厅 东南', '庐阳-林店-云顶雅苑', '100.00', '2', 1500, 1500]
repeat 149 : ['整租·皖投万科产融中心 3室2厅 南', '经开-海恒-皖投万科产融中心', '118.00', '3', 3000, 3000]
repeat 149 : ['整租·中环城国际公寓 2室2厅 东', '经开-芙蓉-中环城国际公寓', '61.82', '2', 2200, 2200]
repeat 149 : ['整租·森林海花园 1室1厅 南', '政务-笔架山-森林海花园', '63.00', '1', 2000, 2000]
repeat 149 : ['整租·万科未来之光 3室1厅 南', '肥东-肥东-万科未来之光', '92.00', '3', 2300, 2300]
repeat 149 : ['整租·光明苑南区 2室1厅 南', '蜀山-西园-光明苑南区', '58.20', '2', 2000, 2000]
repeat 149 : ['整租·亲湖苑C区 4室2厅 东南', '滨湖新区-环湖CBD-亲湖苑C区', '140.08', '4', 1000, 1000]
repeat 149 : ['整租·滨湖康园北区 3室1厅 南', '滨湖新区-方兴-滨湖康园北区', '104.03', '3', 2000, 2000]
repeat 149 : ['整租·国光万豪广场 2室2厅 南', '庐阳-双岗-国光万豪广场', '100.00', '2', 2100, 2100]
repeat 149 : ['整租·皖江村 2室1厅 南', '新站-七里塘-皖江村', '79.08', '2', 1400, 1400]
repeat 149 : ['整租·万科时代之光 3室2厅 南', '滨湖新区-方兴-万科时代之光', '116.09', '3', 3500, 3500]
repeat 149 : ['整租·无为路 3室1厅 南', '庐阳-逍遥津-无为路', '88.00', '3', 3000, 3000]
repeat 149 : ['整租·淮河路441号 2室1厅 南', '庐阳-三孝口-淮河路441号', '50.67', '2', 2000, 2000]
repeat 149 : ['整租·百商悦澜山 3室2厅 南/北', '高新-兴园-百商悦澜山', '99.43', '3', 3500, 3500]
repeat 149 : ['整租·瑞泰江南 2室2厅 南/西', '瑶海-龙岗-瑞泰江南', '79.36', '2', 1700, 1700]
repeat 149 : ['整租·淮南新村 1室1厅 南', '瑶海-三里街-淮南新村', '32.79', '1', 980, 980]
repeat 149 : ['整租·电气工程学院宿舍 3室2厅 南', '蜀山-三里庵-电气工程学院宿舍', '81.59', '3', 2300, 2300]
repeat 149 : ['整租·文一名门首府 3室2厅 南', '政务-兴园-文一名门首府', '105.74', '3', 3000, 3000]
repeat 149 : ['整租·泽徽苑 3室1厅 南', '长丰-北城-泽徽苑', '97.00', '3', 1400, 1400]
repeat 149 : ['整租·瑶东新村 2室1厅 南', '新站-七里塘-瑶东新村', '77.23', '2', 1600, 1600]
repeat 1 : ['整租·新港雅苑 3室2厅 南', '肥西-肥西-新港雅苑', '120.00', '3', 1700, 1700]
repeat 1 : ['整租·鼎元公馆 3室2厅 南', '肥西-黄小-鼎元公馆', '90.00', '3', 2000, 2000]
repeat 1 : ['整租·文一名门绿洲 3室2厅 南', '肥西-繁华新园-文一名门绿洲', '85.56', '3', 1750, 1750]
repeat 1 : ['整租·星海城 1室1厅 南', '包河-包公-星海城', '38.56', '1', 1700, 1700]
repeat 1 : ['整租·万象公馆南区 3室2厅 南', '滨湖新区-烟墩-万象公馆南区', '126.00', '3', 2200, 2200]
repeat 1 : ['整租·文一名门首府 4室2厅 南', '政务-兴园-文一名门首府', '105.68', '4', 3500, 3500]
repeat 1 : ['整租·环保大院 2室1厅 南', '蜀山-琥珀-环保大院', '55.52', '2', 1400, 1400]
repeat 1 : ['整租·绿地瀛海国际大厦 4室1厅 南', '包河-周谷堆-绿地瀛海国际大厦', '289.00', '4', 13000, 13000]
repeat 1 : ['整租·禹洲中央城 3室2厅 南', '新站-七里塘-禹洲中央城', '92.73', '3', 2600, 2600]
repeat 1 : ['整租·华地翡翠蓝湾三期朗园 2室2厅 东南', '肥西-翡翠-华地翡翠蓝湾三期朗园', '85.55', '2', 1700, 1700]
repeat 1 : ['整租·宝业桐城绿苑 3室1厅 南', '包河-常青-宝业桐城绿苑', '91.20', '3', 3600, 3600]
repeat 1 : ['整租·CBC拓基广场 1室1厅 南', '蜀山-新产业园-CBC拓基广场', '112.00', '1', 4000, 4000]
repeat 1 : ['整租·南岗惠园 3室1厅 南', '蜀山-南岗镇-南岗惠园', '60.00', '3', 2700, 2700]
repeat 1 : ['整租·世纪阳光花园兰阳苑 2室2厅 南', '包河-包公-世纪阳光花园兰阳苑', '85.95', '2', 2200, 2200]
repeat 1 : ['整租·尚成花园 1室0厅 南', '高新-兴园-尚成花园', '183.66', '1', 4900, 4900]
repeat 1 : ['整租·王大郢家园沁苑 2室1厅 南', '包河-周谷堆-王大郢家园沁苑', '85.00', '2', 2600, 2600]
repeat 1 : ['整租·合肥云谷智慧金融城 4室2厅 南', '滨湖新区-烟墩-合肥云谷智慧金融城', '133.38', '4', 4000, 4000]
repeat 1 : ['整租·金都商城 3室1厅 南', '庐阳-逍遥津-金都商城', '89.04', '3', 2800, 2800]
repeat 1 : ['整租·香港广场 1室0厅 南', '庐阳-逍遥津-香港广场', '45.83', '1', 2000, 2000]
repeat 1 : ['整租·液压件厂宿舍 2室1厅 南', '蜀山-西园-液压件厂宿舍', '61.58', '2', 2300, 2300]
repeat 1 : ['整租·禹洲华侨城三期荷园 2室2厅 南', '肥西-染坊-禹洲华侨城三期荷园', '78.00', '2', 2000, 2000]
repeat 1 : ['整租·望湖西苑 2室1厅 南', '包河-望湖-望湖西苑', '80.00', '2', 1800, 1800]
repeat 1 : ['整租·国耀花半里 2室1厅 南', '经开-芙蓉-国耀花半里', '74.93', '2', 2100, 2100]
repeat 1 : ['整租·融侨天越 3室1厅 南/北', '长丰-北城-融侨天越', '88.50', '3', 1300, 1300]
repeat 1 : ['整租·滨河松园 3室2厅 南', '肥西-新港-滨河松园', '115.00', '3', 2100, 2100]
repeat 1 : ['整租·祥源金港湾 4室2厅 南/北', '高新-长宁-祥源金港湾', '123.00', '4', 3000, 3000]
repeat 1 : ['整租·东方蓝海 2室2厅 南', '滨湖新区-环湖CBD-东方蓝海', '95.54', '2', 2200, 2200]
repeat 1 : ['整租·滨湖金茂悦 4室2厅 南', '滨湖新区-方兴-滨湖金茂悦', '128.63', '4', 4000, 4000]
repeat 1 : ['整租·绿地中心 4室1厅 南', '包河-常青-绿地中心', '200.00', '4', 11000, 11000]
repeat 1 : ['整租·东湖山庄·碧云阁 3室2厅 南/北', '新站-七里塘-东湖山庄·碧云阁', '116.28', '3', 2300, 2300]
repeat 1 : ['整租·栈塘住宅小区 2室1厅 南', '瑶海-七里站-栈塘住宅小区', '69.20', '2', 1500, 1500]
repeat 1 : ['整租·万达揽湖苑 1室0厅 南', '滨湖新区-环湖CBD-万达揽湖苑', '142.50', '1', 5998, 5998]
repeat 1 : ['合租·蜀南庭苑 4居室 北卧', '高新-蜀麓-蜀南庭苑', '14.20', '4', 950, 950]
repeat 1 : ['合租·蜀南庭苑 4居室 南卧', '高新-蜀麓-蜀南庭苑', '14.20', '4', 1100, 1100]
repeat 1 : ['整租·岸上玫瑰 2室2厅 南', '政务-笔架山-岸上玫瑰', '98.00', '2', 2350, 2350]
repeat 1 : ['整租·颐和花园庐阳佳苑 3室1厅 南/北', '蜀山-五里墩-颐和花园庐阳佳苑', '93.53', '3', 2400, 2400]
repeat 1 : ['整租·寰宇上都大厦 1室1厅 南', '包河-周谷堆-寰宇上都大厦', '52.18', '1', 1680, 1680]
repeat 1 : ['整租·淝南家园北区 2室2厅 南/北', '包河-常青-淝南家园北区', '88.19', '2', 2000, 2000]
repeat 1 : ['整租·利港银河广场 1室0厅 南', '滨湖新区-方兴-利港银河广场', '74.12', '1', 3000, 3000]
repeat 1 : ['整租·森林海花园 2室1厅 东北', '政务-笔架山-森林海花园', '66.20', '2', 2400, 2400]
repeat 1 : ['整租·新地中心 4室1厅 南', '政务-荷叶地-新地中心', '148.00', '4', 11000, 11000]
repeat 1 : ['整租·金辉悦府 4室1厅 南', '新站-七里塘-金辉悦府', '98.00', '4', 1600, 1600]
repeat 1 : ['整租·荣盛华府 4室2厅 东南', '滨湖新区-烟墩-荣盛华府', '116.15', '4', 801, 801]
repeat 1 : ['整租·绿地新都会 1室1厅 南', '肥西-新港-绿地新都会', '52.11', '1', 1000, 1000]
repeat 1 : ['整租·铂金汉宫 1室1厅 东', '包河-包公-铂金汉宫', '50.17', '1', 1900, 1900]
repeat 1 : ['整租·体育局宿舍 1室0厅 南', '庐阳-逍遥津-体育局宿舍', '20.00', '1', 850, 850]
repeat 1 : ['整租·翰林水岸 2室2厅 南', '肥西-肥西-翰林水岸', '80.36', '2', 1900, 1900]
repeat 1 : ['整租·文一泊心湾 3室1厅 南', '庐阳-杏林-文一泊心湾', '89.00', '3', 2400, 2400]
repeat 1 : ['整租·中兴西湖花园 3室2厅 南/北', '新站-七里塘-中兴西湖花园', '137.56', '3', 2200, 2200]
repeat 1 : ['整租·恒大水晶国际广场 1室1厅 南', '包河-常青-恒大水晶国际广场', '58.70', '1', 2300, 2300]
repeat 1 : ['整租·绿地中心 2室1厅 南', '包河-常青-绿地中心', '150.00', '2', 7800, 7800]
repeat 1 : ['整租·亳州城 2室1厅 南', '庐阳-亳州-亳州城', '56.00', '2', 1500, 1500]
repeat 1 : ['整租·祥源城湖山小筑 1室1厅 南', '高新-长宁-祥源城湖山小筑', '38.00', '1', 2100, 2100]
repeat 1 : ['整租·丽丰铂羽公馆 4室2厅 南', '肥西-肥西-丽丰铂羽公馆', '139.40', '4', 2100, 2100]
repeat 1 : ['整租·金宇天地城 1室1厅 东', '肥西-新港-金宇天地城', '47.00', '1', 1200, 1200]
repeat 1 : ['整租·富世广场 3室1厅 南', '庐阳-逍遥津-富世广场', '65.26', '3', 2800, 2800]
repeat 1 : ['整租·恒大水晶国际广场 1室1厅 南', '包河-常青-恒大水晶国际广场', '58.63', '1', 2000, 2000]
repeat 1 : ['整租·白水坝二村 2室1厅 南', '庐阳-亳州-白水坝二村', '65.00', '2', 1600, 1600]
repeat 1 : ['整租·春晖园 1室1厅 南', '滨湖新区-滨湖世纪-春晖园', '22.00', '1', 2200, 2200]
repeat 1 : ['整租·万达中心名宅 3室1厅 东南', '包河-包公-万达中心名宅', '94.97', '3', 3200, 3200]
repeat 1 : ['整租·城南新村 2室1厅 南', '肥西-肥西-城南新村', '47.70', '2', 1300, 1300]
repeat 1 : ['整租·求实领势学府 2室1厅 南', '蜀山-西园-求实领势学府', '60.00', '2', 2300, 2300]
repeat 1 : ['整租·海亚当代 2室1厅 南', '蜀山-五里墩-海亚当代', '70.85', '2', 2200, 2200]
repeat 1 : ['整租·安高城市天地 2室1厅 南/北', '蜀山-稻香村-安高城市天地', '105.64', '2', 3000, 3000]
repeat 1 : ['整租·学林春晓 3室2厅 南', '新站-磨店-学林春晓', '92.00', '3', 1300, 1300]
repeat 1 : ['整租·金辉悦府 3室2厅 南', '新站-七里塘-金辉悦府', '95.91', '3', 1800, 1800]
repeat 1 : ['整租·东冠繁华逸城 2室1厅 南/北', '肥西-黄小-东冠繁华逸城', '89.00', '2', 2200, 2200]
repeat 1 : ['整租·政务壹号 1室1厅 南', '政务-荷叶地-政务壹号', '54.00', '1', 4500, 4500]
repeat 1 : ['整租·中海九樾 4室2厅 南/北', '滨湖新区-烟墩-中海九樾', '140.00', '4', 2000, 2000]
repeat 1 : ['整租·中侨中心 1室0厅 南', '政务-笔架山-中侨中心', '79.72', '1', 4800, 4800]
repeat 1 : ['整租·蓝鼎观湖苑 2室2厅 南', '滨湖新区-滨湖世纪-蓝鼎观湖苑', '85.70', '2', 2200, 2200]
repeat 1 : ['整租·名人御苑 3室2厅 南', '瑶海-长淮-名人御苑', '137.96', '3', 2900, 2900]
repeat 1 : ['整租·滨湖龙川里 3室2厅 南', '包河-常青-滨湖龙川里', '91.43', '3', 2700, 2700]
repeat 1 : ['整租·珠光雅苑二期 2室2厅 南/北', '包河-包公-珠光雅苑二期', '95.00', '2', 3500, 3500]
repeat 1 : ['整租·万科公园大道 3室2厅 南', '长丰-北城-万科公园大道', '98.00', '3', 1500, 1500]
repeat 1 : ['整租·发能太阳海岸 2室1厅 南', '政务-笔架山-发能太阳海岸', '76.10', '2', 2300, 2300]
repeat 1 : ['整租·和昌都汇华郡 3室2厅 西南', '庐阳-林店-和昌都汇华郡', '124.00', '3', 1700, 1700]
repeat 1 : ['整租·瑞景兰庭 4室1厅 复式 南', '肥东-肥东-瑞景兰庭', '115.82', '4', 1450, 1450]
repeat 1 : ['整租·联投新安里B区 3室2厅 南', '滨湖新区-环湖CBD-联投新安里B区', '102.35', '3', 2100, 2100]
repeat 1 : ['整租·万科中心 3室1厅 东南', '庐阳-四里河-万科中心', '170.00', '3', 11200, 11200]
repeat 1 : ['整租·奥园城央壹品 1室1厅 南', '蜀山-稻香村-奥园城央壹品', '45.91', '1', 1800, 1800]
repeat 1 : ['整租·南国花园 2室2厅 北', '庐阳-亳州-南国花园', '96.53', '2', 2600, 2600]
repeat 1 : ['整租·美好时代 3室2厅 南', '瑶海-龙岗-美好时代', '95.53', '3', 1950, 1950]
repeat 1 : ['整租·信达水岸茗都 2室2厅 南', '政务-笔架山-信达水岸茗都', '90.67', '2', 2300, 2300]
repeat 1 : ['整租·招商公园1872 3室2厅 南/北', '新站-东站-招商公园1872', '142.00', '3', 2200, 2200]
repeat 1 : ['整租·飞虹小区 3室0厅 南', '蜀山-琥珀-飞虹小区', '74.38', '3', 3500, 3500]
repeat 1 : ['整租·可苑新村 3室1厅 南', '庐阳-亳州-可苑新村', '96.67', '3', 1800, 1800]
repeat 1 : ['整租·光明府 3室2厅 南', '肥西-肥西-光明府', '100.00', '3', 1900, 1900]
repeat 1 : ['整租·信地城市广场 1室1厅 南', '瑶海-长淮-信地城市广场', '45.39', '1', 2000, 2000]
repeat 1 : ['整租·金星和园四期 2室2厅 东南', '肥西-翡翠-金星和园四期', '85.00', '2', 1700, 1700]
repeat 1 : ['整租·恒盛皇家花园 3室1厅 南', '庐阳-林店-恒盛皇家花园', '111.31', '3', 2000, 2000]
repeat 1 : ['整租·中辰未来港 2室2厅 北', '包河-工业园-中辰未来港', '54.94', '2', 2190, 2190]
repeat 1 : ['整租·西园南村 1室1厅 南', '蜀山-三里庵-西园南村', '44.00', '1', 1200, 1200]
repeat 1 : ['整租·隆昊昊天园 2室1厅 南', '新站-七里塘-隆昊昊天园', '80.21', '2', 1600, 1600]
repeat 1 : ['合租·新华九龙首府 5居室 南/西北卧', '肥西-芙蓉-新华九龙首府', '15.00', '5', 1050, 1050]
repeat 1 : ['整租·保利海上五月花D区 3室2厅 东南', '滨湖新区-环湖CBD-保利海上五月花D区', '94.27', '3', 2800, 2800]
repeat 1 : ['整租·中环城国际公寓 3室2厅 复式 北', '经开-芙蓉-中环城国际公寓', '89.00', '3', 2600, 2600]
repeat 1 : ['整租·毓秀雅苑 3室2厅 南', '新站-磨店-毓秀雅苑', '97.00', '3', 1600, 1600]
repeat 1 : ['整租·星海城 1室1厅 南', '包河-包公-星海城', '38.00', '1', 1700, 1700]
repeat 1 : ['整租·大富新领地 2室2厅 南', '新站-七里塘-大富新领地', '72.47', '2', 1300, 1300]
repeat 1 : ['整租·金辉中梁优步学府 4室2厅 南', '肥西-肥西-金辉中梁优步学府', '130.00', '4', 1700, 1700]
repeat 1 : ['整租·绿苑公寓 1室1厅 西北', '瑶海-和平路-绿苑公寓', '33.55', '1', 1650, 1650]
repeat 1 : ['整租·大众时代之光 3室2厅 南', '瑶海-嘉山路-大众时代之光', '1800.00', '3', 3000, 3000]
repeat 1 : ['整租·蓝光时代红街 1室1厅 南', '瑶海-嘉山路-蓝光时代红街', '60.00', '1', 2000, 2000]
repeat 1 : ['整租·省地震局宿舍 3室1厅 南', '包河-包公-省地震局宿舍', '73.56', '3', 1600, 1600]
repeat 1 : ['整租·滨湖世纪城临滨苑 2室2厅 南', '滨湖新区-滨湖世纪-滨湖世纪城临滨苑', '92.59', '2', 2000, 2000]
repeat 1 : ['整租·万达揽湖苑 1室0厅 南', '滨湖新区-环湖CBD-万达揽湖苑', '29.00', '1', 200, 200]
repeat 1 : ['整租·荣盛书香府邸 4室2厅 南/西北', '肥东-肥东-荣盛书香府邸', '119.00', '4', 1000, 1000]
repeat 1 : ['整租·绿地滨湖国际花都 3室2厅 南', '经开-海恒-绿地滨湖国际花都', '98.86', '3', 3100, 3100]
repeat 1 : ['整租·华地森林语 4室1厅 南/北', '长丰-北城-华地森林语', '102.00', '4', 1200, 1200]
repeat 1 : ['整租·高速蜀西湖畔 4室2厅 南', '高新-长宁-高速蜀西湖畔', '128.00', '4', 3900, 3900]
repeat 1 : ['整租·恒大水晶国际广场 1室1厅 北', '包河-常青-恒大水晶国际广场', '58.00', '1', 2000, 2000]
repeat 1 : ['整租·联合一村 3室2厅 南', '庐阳-双岗-联合一村', '98.00', '3', 3999, 3999]
repeat 1 : ['整租·蓝鼎滨湖假日翰林园 3室2厅 南', '滨湖新区-滨湖世纪-蓝鼎滨湖假日翰林园', '120.88', '3', 2400, 2400]
repeat 1 : ['整租·蓝鼎观湖苑 3室2厅 南', '滨湖新区-滨湖世纪-蓝鼎观湖苑', '112.58', '3', 2600, 2600]
repeat 1 : ['整租·文一名门北郡 3室1厅 南', '长丰-北城-文一名门北郡', '113.00', '3', 2200, 2200]
repeat 1 : ['整租·张郢小区 3室2厅 南', '肥西-肥西-张郢小区', '108.00', '3', 1200, 1200]
repeat 1 : ['整租·龙湖龙誉城 3室2厅 南', '肥东-肥东-龙湖龙誉城', '103.00', '3', 1800, 1800]
repeat 1 : ['整租·保利罗兰香谷 3室2厅 南', '新站-磨店-保利罗兰香谷', '92.00', '3', 1500, 1500]
repeat 1 : ['整租·淮河路422号 2室1厅 南', '庐阳-三孝口-淮河路422号', '45.00', '2', 1100, 1100]
repeat 1 : ['整租·金域蓝湾 3室2厅 南', '庐阳-亳州-金域蓝湾', '98.38', '3', 2400, 2400]
repeat 126 : ['整租·江山庐州印 3室2厅 南', '庐阳-大杨镇-江山庐州印', '96.00', '3', 2000, 2000]
repeat 126 : ['整租·西子银马公寓 3室2厅 南/北', '瑶海-城东-西子银马公寓', '121.86', '3', 2500, 2500]
repeat 126 : ['整租·香江国际佳元 2室1厅 南/北', '瑶海-长淮-香江国际佳元', '80.00', '2', 1600, 1600]
repeat 126 : ['整租·坝上街环球中心 2室2厅 南/北', '瑶海-明光路-坝上街环球中心', '86.76', '2', 3000, 3000]
repeat 126 : ['整租·蓝光雍锦半岛 4室2厅 南', '高新-长宁-蓝光雍锦半岛', '137.60', '4', 4000, 4000]
repeat 126 : ['整租·文一名门华府 3室2厅 南', '庐阳-林店-文一名门华府', '96.86', '3', 1700, 1700]
repeat 126 : ['整租·德懋府A区 3室2厅 南', '肥东-肥东-德懋府A区', '98.27', '3', 1500, 1500]
repeat 118 : ['整租·大鹏怡和华庭 2室2厅 南', '瑶海-龙岗-大鹏怡和华庭', '87.71', '2', 1400, 1400]
repeat 118 : ['整租·通和易居同辉南苑 3室2厅 南', '蜀山-西园-通和易居同辉南苑', '88.00', '3', 2400, 2400]
repeat 118 : ['整租·信地华地城 3室2厅 南/北', '肥西-繁华新园-信地华地城', '98.69', '3', 2300, 2300]
repeat 118 : ['整租·东风新村 2室1厅 南/北', '包河-常青-东风新村', '46.91', '2', 1400, 1400]
repeat 118 : ['整租·滨湖时光印象 3室1厅 南', '滨湖新区-烟墩-滨湖时光印象', '99.03', '3', 2400, 2400]
repeat 118 : ['整租·利港银河新城 3室2厅 东南/南', '瑶海-嘉山路-利港银河新城', '125.07', '3', 2600, 2600]
repeat 118 : ['整租·广利花园南区 1室1厅 北', '蜀山-西园-广利花园南区', '192.54', '1', 16000, 16000]
repeat 118 : ['整租·荷塘月色 3室2厅 南', '庐阳-海棠-荷塘月色', '120.00', '3', 2500, 2500]
repeat 118 : ['整租·祥和中央广场 3室2厅 南/北', '长丰-北城-祥和中央广场', '103.00', '3', 1600, 1600]
repeat 118 : ['整租·中铁国际城旭园 2室2厅 南', '庐阳-杏花村-中铁国际城旭园', '80.00', '2', 1700, 1700]
repeat 118 : ['整租·金宇天地城 1室1厅 南', '肥西-新港-金宇天地城', '47.10', '1', 1150, 1150]
repeat 118 : ['整租·奥园城央壹品 1室1厅 西', '蜀山-稻香村-奥园城央壹品', '57.23', '1', 2300, 2300]
repeat 118 : ['整租·大溪地天逸轩 2室1厅 西', '蜀山-西园-大溪地天逸轩', '64.95', '2', 2300, 2300]
repeat 118 : ['整租·绿地海顿公馆A 2室1厅 南', '包河-周谷堆-绿地海顿公馆A', '93.19', '2', 2800, 2800]
repeat 118 : ['整租·蒙城北路小区 3室1厅 南', '庐阳-亳州-蒙城北路小区', '70.00', '3', 1800, 1800]
repeat 118 : ['整租·旭辉滨湖江来 3室2厅 南', '肥西-肥西-旭辉滨湖江来', '106.00', '3', 1900, 1900]
repeat 1 : ['整租·保利海上五月花C区 3室2厅 南', '滨湖新区-环湖CBD-保利海上五月花C区', '93.00', '3', 2500, 2500]
repeat 109 : ['整租·天鹅湖畔小区 3室1厅 南', '政务-笔架山-天鹅湖畔小区', '127.15', '3', 4200, 4200]
repeat 109 : ['整租·开拓环球世家 3室2厅 南/北', '肥西-新港-开拓环球世家', '110.00', '3', 2100, 2100]
repeat 109 : ['整租·华凤国际 1室1厅 南', '肥西-莲花-华凤国际', '54.83', '1', 1600, 1600]
repeat 109 : ['整租·旭辉御府 3室1厅 南', '滨湖新区-烟墩-旭辉御府', '95.04', '3', 2500, 2500]
repeat 109 : ['整租·瑞徽苑 3室1厅 南', '长丰-北城-瑞徽苑', '93.00', '3', 800, 800]
repeat 109 : ['整租·绿都嘉园 3室2厅 南', '庐阳-杏林-绿都嘉园', '95.10', '3', 1900, 1900]
repeat 109 : ['整租·蓬莱御府 3室2厅 南', '肥西-肥西-蓬莱御府', '97.00', '3', 1600, 1600]
repeat 109 : ['整租·龙湖春江紫宸 3室2厅 南', '新站-磨店-龙湖春江紫宸', '99.00', '3', 1750, 1750]
repeat 109 : ['整租·万振逍遥苑四期 1室1厅 南', '包河-周谷堆-万振逍遥苑四期', '51.00', '1', 1750, 1750]
repeat 109 : ['整租·绿地铭公馆 4室2厅 南/北', '包河-常青-绿地铭公馆', '179.70', '4', 5000, 5000]
repeat 109 : ['整租·太平洋森活公馆 3室2厅 南', '肥西-染坊-太平洋森活公馆', '108.56', '3', 2800, 2800]
repeat 109 : ['整租·李湾安置小区 1室1厅 南', '肥西-肥西-李湾安置小区', '49.59', '1', 900, 900]
repeat 109 : ['整租·蔚蓝商务港 1室1厅 东', '政务-荷叶地-蔚蓝商务港', '160.00', '1', 8000, 8000]
repeat 109 : ['整租·融科九重锦 3室2厅 南', '政务-笔架山-融科九重锦', '94.81', '3', 2800, 2800]
repeat 109 : ['整租·右岸景苑A区 2室1厅 南', '包河-淝河镇-右岸景苑A区', '60.00', '2', 1400, 1400]
repeat 109 : ['整租·滨湖新地城 2室1厅 南', '滨湖新区-滨湖世纪-滨湖新地城', '87.00', '2', 2300, 2300]
repeat 109 : ['整租·金濠优活城 1室1厅 北', '高新-天乐-金濠优活城', '27.57', '1', 1800, 1800]
repeat 109 : ['整租·蓝鼎观湖苑 3室2厅 南', '滨湖新区-滨湖世纪-蓝鼎观湖苑', '103.49', '3', 2400, 2400]
repeat 109 : ['整租·金辉中梁优步学府 3室2厅 南', '肥西-肥西-金辉中梁优步学府', '109.00', '3', 1500, 1500]
repeat 109 : ['整租·金龙国际 5室2厅 南', '庐阳-四里河-金龙国际', '180.00', '5', 9600, 9600]
repeat 109 : ['整租·金辉中梁优步学府 3室2厅 南', '肥西-肥西-金辉中梁优步学府', '127.00', '3', 2000, 2000]
repeat 109 : ['整租·万科森林公园朗庭 4室2厅 南', '庐阳-森林公园-万科森林公园朗庭', '92.89', '4', 2800, 2800]
repeat 109 : ['整租·安高城市天地 2室2厅 南', '蜀山-稻香村-安高城市天地', '99.11', '2', 2500, 2500]
repeat 109 : ['整租·万达银座 2室1厅 东', '滨湖新区-环湖CBD-万达银座', '53.67', '2', 2300, 2300]
repeat 109 : ['整租·铂金汉宫 1室1厅 东', '包河-包公-铂金汉宫', '59.86', '1', 1800, 1800]
repeat 109 : ['整租·古井丰水源 3室2厅 南/北', '瑶海-胜利路-古井丰水源', '139.51', '3', 3600, 3600]
repeat 109 : ['整租·万科森林公园朗庭 3室2厅 南', '庐阳-森林公园-万科森林公园朗庭', '110.43', '3', 3100, 3100]
repeat 109 : ['整租·景荣花园 1室1厅 南', '瑶海-长淮-景荣花园', '45.00', '1', 1530, 1530]
repeat 109 : ['整租·华润凯旋门 3室2厅 南', '政务-荷叶地-华润凯旋门', '145.81', '3', 6200, 6200]
repeat 109 : ['整租·国能首府九号 1室1厅 复式 北', '庐阳-林店-国能首府九号', '86.10', '1', 6500, 6500]
repeat 112 : ['整租·万振城市广场 1室1厅 北', '包河-周谷堆-万振城市广场', '49.61', '1', 1980, 1980]
repeat 112 : ['整租·置地栢悦湾北区 3室2厅 南', '肥西-肥西-置地栢悦湾北区', '127.00', '3', 1500, 1500]
repeat 112 : ['整租·西环中心广场 1室1厅 南', '蜀山-南七-西环中心广场', '46.45', '1', 1700, 1700]
repeat 112 : ['整租·盛世家园 2室1厅 南/北', '肥东-肥东-盛世家园', '95.00', '2', 900, 900]
repeat 112 : ['整租·新华优阁 2室2厅 东', '蜀山-西园-新华优阁', '61.88', '2', 2000, 2000]
repeat 112 : ['整租·绿怡居东小高层 2室2厅 南/北', '政务-荷叶地-绿怡居东小高层', '120.58', '2', 3600, 3600]
repeat 112 : ['整租·吉徽苑 3室2厅 南', '长丰-北城-吉徽苑', '93.00', '3', 900, 900]
repeat 112 : ['合租·淮矿馥邦天下 5居室 南/北卧', '高新-兴园-淮矿馥邦天下', '10.00', '5', 900, 900]
repeat 112 : ['整租·信地华地城 3室2厅 南', '肥西-繁华新园-信地华地城', '98.69', '3', 2000, 2000]
repeat 112 : ['整租·文一名门东隅 2室1厅 南', '肥东-肥东-文一名门东隅', '80.00', '2', 1300, 1300]
repeat 112 : ['整租·紫云府 4室1厅 南', '瑶海-三里街-紫云府', '111.20', '4', 3300, 3300]
repeat 112 : ['整租·德必庐州 4室1厅 南', '庐阳-三孝口-德必庐州', '391.45', '4', 25400, 25400]
repeat 112 : ['整租·创智广场 2室1厅 西', '包河-包公-创智广场', '78.37', '2', 2100, 2100]
repeat 112 : ['整租·和昌中央悦府 1室1厅 东/北/东北', '肥西-长安-和昌中央悦府', '48.64', '1', 1650, 1650]
repeat 112 : ['整租·凤霞苑 3室1厅 南', '长丰-北城-凤霞苑', '80.77', '3', 600, 600]
