repeat 2 : ['整租·时代领峯 3室2厅 南/北', '包河-淝河镇-时代领峯', '96.26', '3', 2700, 2700]
repeat 1 : ['整租·丽阳兰庭 3室1厅 南', '包河-周谷堆-丽阳兰庭', '93.47', '3', 2300, 2300]
repeat 1 : ['整租·中海央墅 3室2厅 南', '包河-常青-中海央墅', '227.05', '3', 4000, 4000]
repeat 1 : ['整租·宝利丰广场 1室1厅 南', '包河-包公-宝利丰广场', '38.00', '1', 1650, 1650]
repeat 1 : ['整租·寰宇上都大厦 1室1厅 南', '包河-周谷堆-寰宇上都大厦', '50.00', '1', 1600, 1600]
repeat 1 : ['整租·南翔汽车智慧新城 2室1厅 南/北', '包河-工业园-南翔汽车智慧新城', '100.00', '2', 2200, 2200]
repeat 1 : ['整租·宝利丰广场 1室1厅 南', '包河-包公-宝利丰广场', '41.00', '1', 1600, 1600]
repeat 1 : ['整租·和昌都汇华府 2室2厅 南', '包河-周谷堆-和昌都汇华府', '93.00', '2', 2400, 2400]
repeat 1 : ['整租·信达华宇锦绣龙川 3室2厅 南', '包河-淝河镇-信达华宇锦绣龙川', '128.00', '3', 4000, 4000]
repeat 1 : ['整租·星海城 1室1厅 南', '包河-包公-星海城', '65.00', '1', 2300, 2300]
repeat 1 : ['整租·信达华宇锦绣龙川 4室1厅 南', '包河-淝河镇-信达华宇锦绣龙川', '123.00', '4', 2800, 2800]
repeat 1 : ['整租·幸福雅苑 3室2厅 南', '包河-淝河镇-幸福雅苑', '100.00', '3', 2600, 2600]
repeat 4 : ['整租·恒大水晶国际广场 1室1厅 南', '包河-常青-恒大水晶国际广场', '58.00', '1', 2000, 2000]
repeat 1 : ['整租·右岸景苑A区 3室2厅 南/北', '包河-淝河镇-右岸景苑A区', '120.00', '3', 1400, 1400]
repeat 1 : ['整租·信达华宇锦绣龙川 3室2厅 南/北', '包河-淝河镇-信达华宇锦绣龙川', '99.00', '3', 2600, 2600]
repeat 1 : ['整租·绿地瀛海国际大厦 1室1厅 南', '包河-周谷堆-绿地瀛海国际大厦', '606.73', '1', 25000, 25000]
repeat 1 : ['整租·兰亭公寓 1室1厅 南', '包河-芜湖路-兰亭公寓', '49.58', '1', 1700, 1700]
repeat 1 : ['整租·大建小区 3室1厅 南', '包河-望湖-大建小区', '90.06', '3', 1800, 1800]
repeat 1 : ['整租·高压开关厂宿舍 2室1厅 南', '包河-包公-高压开关厂宿舍', '65.00', '2', 1350, 1350]
repeat 1 : ['整租·姚公新苑 3室2厅 南', '包河-常青-姚公新苑', '94.08', '3', 2000, 2000]
repeat 1 : ['整租·金科博翠天辰 3室2厅 南', '包河-工业园-金科博翠天辰', '104.60', '3', 2600, 2600]
repeat 1 : ['整租·江南新里程 9室2厅 西', '包河-芜湖路-江南新里程', '1000.00', '9', 50000, 50000]
repeat 1 : ['整租·恒大水晶国际广场 3室2厅 南', '包河-常青-恒大水晶国际广场', '93.71', '3', 3000, 3000]
repeat 1 : ['整租·万达中心名宅 2室1厅 南', '包河-包公-万达中心名宅', '89.03', '2', 2800, 2800]
repeat 1 : ['整租·富广大厦 4室1厅 南', '包河-包公-富广大厦', '260.00', '4', 9500, 9500]
repeat 1 : ['整租·雍荣府 4室2厅 南/北', '包河-淝河镇-雍荣府', '127.00', '4', 2400, 2400]
repeat 1 : ['整租·融侨观澜 4室2厅 南', '包河-常青-融侨观澜', '132.55', '4', 3600, 3600]
repeat 1 : ['整租·高速时代首府 3室2厅 南', '包河-工业园-高速时代首府', '95.17', '3', 2600, 2600]
repeat 1 : ['整租·绿地海顿公馆B 3室2厅 南/北', '包河-周谷堆-绿地海顿公馆B', '133.25', '3', 3000, 3000]
repeat 1 : ['整租·万振逍遥苑四期 3室2厅 南', '包河-周谷堆-万振逍遥苑四期', '123.87', '3', 3300, 3300]
repeat 1 : ['整租·供电西村 4室2厅 南', '包河-常青-供电西村', '155.88', '4', 3500, 3500]
repeat 1 : ['整租·蓝天花园 3室1厅 南', '包河-淝河镇-蓝天花园', '130.00', '3', 2700, 2700]
repeat 1 : ['整租·望湖城桂香居紫桂苑 3室2厅 南', '包河-望湖-望湖城桂香居紫桂苑', '143.98', '3', 3000, 3000]
repeat 1 : ['整租·绿地海顿公馆A 3室2厅 南', '包河-周谷堆-绿地海顿公馆A', '142.92', '3', 4500, 4500]
repeat 1 : ['整租·望湖水苑 3室2厅 南/北', '包河-望湖-望湖水苑', '128.32', '3', 2300, 2300]
repeat 2 : ['整租·恒大水晶国际广场 1室1厅 北', '包河-常青-恒大水晶国际广场', '52.00', '1', 2000, 2000]
repeat 1 : ['整租·华盛格林雅地 1室1厅 北', '包河-工业园-华盛格林雅地', '45.24', '1', 1350, 1350]
repeat 1 : ['整租·吉瑞泰盛广场 1室1厅 南', '包河-望湖-吉瑞泰盛广场', '59.58', '1', 1200, 1200]
repeat 1 : ['整租·玲珑大厦 1室1厅 东北', '包河-望湖-玲珑大厦', '33.33', '1', 1600, 1600]
repeat 1 : ['整租·和欣家园 3室2厅 南/北', '包河-望湖-和欣家园', '143.00', '3', 2500, 2500]
repeat 1 : ['整租·民航家园 2室1厅 南', '包河-望湖-民航家园', '105.93', '2', 2600, 2600]
repeat 5 : ['整租·加侨国际广场 1室1厅 南/北', '包河-望湖-加侨国际广场', '45.03', '1', 2100, 2100]
repeat 1 : ['整租·望湖北苑 3室1厅 南', '包河-望湖-望湖北苑', '90.00', '3', 2500, 2500]
repeat 1 : ['整租·玲珑大厦 1室1厅 东南', '包河-望湖-玲珑大厦', '33.42', '1', 1600, 1600]
repeat 1 : ['整租·银杏苑 3室2厅 南', '包河-望湖-银杏苑', '125.00', '3', 1800, 1800]
repeat 1 : ['整租·水产局宿舍 1室1厅 东北', '包河-芜湖路-水产局宿舍', '28.21', '1', 1100, 1100]
repeat 1 : ['整租·铂金汉宫 1室1厅 复式 南', '包河-包公-铂金汉宫', '52.59', '1', 2500, 2500]
repeat 1 : ['整租·安徽省歌舞剧院宿舍 2室1厅 南', '包河-芜湖路-安徽省歌舞剧院宿舍', '56.18', '2', 1900, 1900]
repeat 1 : ['整租·铂金汉宫 2室1厅 复式 东', '包河-包公-铂金汉宫', '55.00', '2', 2200, 2200]
repeat 1 : ['整租·春雨花园 2室1厅 南/北', '包河-包公-春雨花园', '65.98', '2', 1800, 1800]
repeat 1 : ['整租·信达华宇锦绣龙川 3室2厅 南/北', '包河-淝河镇-信达华宇锦绣龙川', '99.00', '3', 3000, 3000]
repeat 1 : ['整租·星光苑 3室2厅 南', '包河-包公-星光苑', '130.00', '3', 4500, 4500]
repeat 1 : ['整租·金隅大成郡 4室2厅 南', '包河-淝河镇-金隅大成郡', '128.00', '4', 3000, 3000]
repeat 1 : ['整租·望湖城桂香居金桂苑 4室3厅 南/北', '包河-望湖-望湖城桂香居金桂苑', '196.89', '4', 4000, 4000]
repeat 1 : ['整租·安徽国际商务中心 9室0厅 南', '包河-芜湖路-安徽国际商务中心', '1498.00', '9', 63000, 63000]
repeat 1 : ['整租·铂金汉宫 2室2厅 复式 南', '包河-包公-铂金汉宫', '50.86', '2', 2400, 2400]
repeat 1 : ['整租·星隆购物广场 2室2厅 南', '包河-周谷堆-星隆购物广场', '96.46', '2', 2100, 2100]
repeat 1 : ['整租·顶峰国际公寓 2室2厅 东南', '包河-芜湖路-顶峰国际公寓', '99.25', '2', 3800, 3800]
repeat 1 : ['整租·和昌都汇华府 2室1厅 南', '包河-周谷堆-和昌都汇华府', '54.41', '2', 2500, 2500]
repeat 1 : ['整租·雍荣府 4室2厅 复式 南', '包河-淝河镇-雍荣府', '287.42', '4', 2800, 2800]
repeat 1 : ['整租·金隅大成郡 4室2厅 南', '包河-淝河镇-金隅大成郡', '133.00', '4', 3300, 3300]
repeat 1 : ['整租·金万通大厦 3室2厅 西南', '包河-包公-金万通大厦', '108.00', '3', 3500, 3500]
repeat 1 : ['整租·置地瑞玺 3室2厅 南/北', '包河-包公-置地瑞玺', '126.00', '3', 3200, 3200]
repeat 1 : ['整租·绿城玉兰公寓 2室1厅 南', '包河-常青-绿城玉兰公寓', '86.56', '2', 2800, 2800]
repeat 1 : ['整租·美菱大道268号 2室1厅 东南', '包河-包公-美菱大道268号', '51.00', '2', 1575, 1575]
repeat 1 : ['整租·地矿家园 3室2厅 南', '包河-周谷堆-地矿家园', '130.11', '3', 2700, 2700]
repeat 1 : ['整租·绿地海顿公馆B 2室2厅 南', '包河-周谷堆-绿地海顿公馆B', '85.60', '2', 2900, 2900]
repeat 1 : ['整租·宝利丰广场 1室1厅 南', '包河-包公-宝利丰广场', '37.00', '1', 1800, 1800]
repeat 1 : ['整租·顶峰国际公寓 3室2厅 南', '包河-芜湖路-顶峰国际公寓', '128.74', '3', 3300, 3300]
repeat 1 : ['整租·元一柏庄 3室1厅 南', '包河-周谷堆-元一柏庄', '106.00', '3', 2400, 2400]
repeat 1 : ['整租·星隆购物广场 3室2厅 南/北', '包河-周谷堆-星隆购物广场', '113.72', '3', 3600, 3600]
repeat 1 : ['整租·水利厅机关宿舍 4室2厅 西南', '包河-芜湖路-水利厅机关宿舍', '119.67', '4', 2600, 2600]
repeat 1 : ['整租·龙湖·景粼玖序 3室2厅 南', '包河-工业园-龙湖·景粼玖序', '140.22', '3', 3600, 3600]
repeat 1 : ['整租·青年小区花园村 3室2厅 南', '包河-包公-青年小区花园村', '110.00', '3', 2500, 2500]
repeat 1 : ['整租·加侨国际广场 3室0厅 南', '包河-望湖-加侨国际广场', '86.18', '3', 4500, 4500]
repeat 1 : ['整租·江南新里程 2室2厅 南', '包河-芜湖路-江南新里程', '67.00', '2', 2500, 2500]
repeat 1 : ['整租·铂金汉宫 2室2厅 复式 东', '包河-包公-铂金汉宫', '50.77', '2', 2300, 2300]
repeat 1 : ['整租·工商小区 4室2厅 南/北', '包河-芜湖路-工商小区', '200.00', '4', 7000, 7000]
repeat 1 : ['整租·金地国际城 3室2厅 南/北', '包河-周谷堆-金地国际城', '144.11', '3', 2900, 2900]
repeat 1 : ['整租·淝河大厦 4室1厅 南', '包河-淝河镇-淝河大厦', '257.00', '4', 5000, 5000]
repeat 1 : ['整租·和昌中央城邦 3室2厅 南/北', '包河-工业园-和昌中央城邦', '129.00', '3', 2600, 2600]
repeat 2 : ['整租·蓝鼎星河府 4室2厅 南/北', '包河-周谷堆-蓝鼎星河府', '205.00', '4', 8000, 8000]
repeat 2 : ['整租·恒大水晶国际广场 1室1厅 南/北', '包河-常青-恒大水晶国际广场', '260.00', '1', 8000, 8000]
repeat 2 : ['整租·碧湖云溪 3室1厅 南', '包河-周谷堆-碧湖云溪', '146.08', '3', 2800, 2800]
repeat 2 : ['整租·铂金汉宫 2室1厅 复式 南', '包河-包公-铂金汉宫', '52.68', '2', 1900, 1900]
repeat 2 : ['整租·天下锦城温莎城 4室2厅 南', '包河-常青-天下锦城温莎城', '220.00', '4', 8500, 8500]
repeat 2 : ['整租·兰亭公寓 1室1厅 西/北', '包河-芜湖路-兰亭公寓', '49.58', '1', 1750, 1750]
repeat 2 : ['整租·和昌中央城邦 1室0厅 南', '包河-工业园-和昌中央城邦', '220.00', '1', 11667, 11667]
repeat 2 : ['整租·新世界公馆 2室2厅 南', '包河-包公-新世界公馆', '82.00', '2', 2300, 2300]
repeat 2 : ['整租·恒大水晶国际广场 3室1厅 南', '包河-常青-恒大水晶国际广场', '97.00', '3', 3700, 3700]
repeat 2 : ['整租·369晶品城市公寓 1室1厅 北/东北', '包河-芜湖路-369晶品城市公寓', '42.18', '1', 1700, 1700]
repeat 2 : ['整租·力高柏林春天 3室2厅 南', '包河-包公-力高柏林春天', '128.48', '3', 3400, 3400]
repeat 2 : ['整租·阳光A区 2室1厅 南/北', '包河-包公-阳光A区', '50.78', '2', 1800, 1800]
repeat 2 : ['整租·凌美苑 2室2厅 南', '包河-常青-凌美苑', '80.00', '2', 2650, 2650]
repeat 2 : ['整租·世纪阳光花园兰阳苑 3室2厅 南', '包河-包公-世纪阳光花园兰阳苑', '126.80', '3', 3600, 3600]
repeat 2 : ['整租·中辰优唐广场 3室1厅 复式 南/北', '包河-常青-中辰优唐广场', '99.00', '3', 5000, 5000]
repeat 2 : ['整租·安粮中心 3室2厅 南', '包河-工业园-安粮中心', '97.00', '3', 2000, 2000]
repeat 2 : ['整租·琥珀新天地东苑 3室2厅 南', '包河-常青-琥珀新天地东苑', '122.00', '3', 2600, 2600]
repeat 2 : ['整租·江南新里程 1室1厅 西', '包河-芜湖路-江南新里程', '43.32', '1', 1800, 1800]
repeat 2 : ['整租·恒生阳光城 4室2厅 南/北', '包河-芜湖路-恒生阳光城', '158.50', '4', 3800, 3800]
repeat 2 : ['整租·金保合肥中心 1室0厅 南', '包河-包公-金保合肥中心', '300.00', '1', 15000, 15000]
repeat 2 : ['整租·鸿运大厦 1室1厅 东南', '包河-包公-鸿运大厦', '740.80', '1', 26000, 26000]
repeat 2 : ['整租·滨湖阳光里 3室2厅 南', '包河-工业园-滨湖阳光里', '102.56', '3', 1200, 1200]
repeat 2 : ['整租·铂金汉宫 2室2厅 复式 南', '包河-包公-铂金汉宫', '50.77', '2', 2500, 2500]
repeat 2 : ['整租·邮电东村 2室1厅 南', '包河-芜湖路-邮电东村', '53.18', '2', 1700, 1700]
repeat 2 : ['整租·邮电东村 2室1厅 南', '包河-芜湖路-邮电东村', '66.77', '2', 2300, 2300]
repeat 2 : ['整租·太宁花园紫云阁 2室1厅 南', '包河-包公-太宁花园紫云阁', '69.96', '2', 2400, 2400]
repeat 1 : ['整租·太宁花园紫云阁 4室2厅 南', '包河-包公-太宁花园紫云阁', '211.00', '4', 5500, 5500]
repeat 1 : ['整租·江南新里程 1室1厅 东', '包河-芜湖路-江南新里程', '37.20', '1', 1600, 1600]
repeat 1 : ['整租·金科博翠天辰 3室2厅 南', '包河-工业园-金科博翠天辰', '143.00', '3', 3500, 3500]
repeat 1 : ['整租·寰宇上都大厦 2室1厅 南', '包河-周谷堆-寰宇上都大厦', '81.26', '2', 2100, 2100]
repeat 1 : ['整租·风和园 4室2厅 南/北', '包河-包公-风和园', '203.88', '4', 5400, 5400]
repeat 1 : ['整租·邮电西村 2室1厅 南', '包河-芜湖路-邮电西村', '60.01', '2', 1800, 1800]
repeat 1 : ['整租·邮电东村 2室2厅 南', '包河-芜湖路-邮电东村', '73.00', '2', 2600, 2600]
repeat 1 : ['整租·铂金汉宫 1室0厅 东', '包河-包公-铂金汉宫', '104.90', '1', 5035, 5035]
repeat 1 : ['整租·菱水苑北区 2室1厅 复式 南/北', '包河-望湖-菱水苑北区', '96.29', '2', 2100, 2100]
repeat 1 : ['整租·铂金汉宫 1室0厅 东', '包河-包公-铂金汉宫', '109.70', '1', 5265, 5265]
repeat 1 : ['整租·和昌中央城邦 2室2厅 南/北', '包河-工业园-和昌中央城邦', '130.00', '2', 2500, 2500]
repeat 1 : ['整租·广电小区 3室1厅 南', '包河-芜湖路-广电小区', '70.00', '3', 1900, 1900]
repeat 1 : ['整租·绿地瀛海国际大厦 2室1厅 东南', '包河-周谷堆-绿地瀛海国际大厦', '180.00', '2', 6800, 6800]
repeat 1 : ['整租·碧湖云溪 2室1厅 南', '包河-周谷堆-碧湖云溪', '89.96', '2', 2500, 2500]
repeat 1 : ['整租·绿地中心 1室0厅 东', '包河-常青-绿地中心', '145.00', '1', 8400, 8400]
repeat 1 : ['整租·玫瑰绅城 5室2厅 南', '包河-周谷堆-玫瑰绅城', '310.00', '5', 11000, 11000]
repeat 1 : ['整租·金地国际城 1室1厅 南', '包河-周谷堆-金地国际城', '38.00', '1', 1450, 1450]
repeat 1 : ['整租·高速时代首府 3室2厅 南', '包河-工业园-高速时代首府', '95.13', '3', 2800, 2800]
repeat 1 : ['整租·万振逍遥苑四期 1室1厅 北', '包河-周谷堆-万振逍遥苑四期', '39.33', '1', 1550, 1550]
repeat 1 : ['整租·信达华宇锦绣龙川 3室2厅 南', '包河-淝河镇-信达华宇锦绣龙川', '128.00', '3', 2800, 2800]
repeat 1 : ['整租·金科博翠天辰 3室2厅 南/北', '包河-工业园-金科博翠天辰', '102.90', '3', 2600, 2600]
repeat 1 : ['整租·信达华宇锦绣龙川 3室2厅 南', '包河-淝河镇-信达华宇锦绣龙川', '117.00', '3', 2700, 2700]
repeat 1 : ['整租·富广大厦 4室1厅 南', '包河-包公-富广大厦', '183.51', '4', 8258, 8258]
repeat 1 : ['整租·中铁电器家属区 2室1厅 南', '包河-望湖-中铁电器家属区', '64.06', '2', 1900, 1900]
repeat 1 : ['整租·雍荣府 4室2厅 南', '包河-淝河镇-雍荣府', '128.98', '4', 2600, 2600]
repeat 1 : ['整租·雍荣府 3室2厅 南', '包河-淝河镇-雍荣府', '100.00', '3', 3200, 3200]
repeat 1 : ['整租·马鞍山路66号 2室2厅 南', '包河-包公-马鞍山路66号', '67.64', '2', 1500, 1500]
repeat 1 : ['整租·蓝天花园 3室2厅 南', '包河-淝河镇-蓝天花园', '130.82', '3', 2800, 2800]
repeat 1 : ['整租·新世界公馆 2室2厅 南', '包河-包公-新世界公馆', '79.83', '2', 2500, 2500]
repeat 1 : ['整租·供电西村 3室1厅 南', '包河-常青-供电西村', '61.02', '3', 1600, 1600]
repeat 1 : ['整租·兰亭公寓 1室1厅 南', '包河-芜湖路-兰亭公寓', '35.00', '1', 1700, 1700]
repeat 1 : ['整租·兰亭公寓 1室1厅 北', '包河-芜湖路-兰亭公寓', '49.58', '1', 1800, 1800]
repeat 1 : ['整租·雍荣府 4室2厅 南', '包河-淝河镇-雍荣府', '129.05', '4', 2100, 2100]
repeat 1 : ['整租·金万通大厦 1室0厅 东', '包河-包公-金万通大厦', '114.94', '1', 4000, 4000]
repeat 1 : ['整租·雍荣府 3室2厅 南/北', '包河-淝河镇-雍荣府', '116.00', '3', 3500, 3500]
repeat 1 : ['整租·太湖苑 3室2厅 南', '包河-包公-太湖苑', '138.00', '3', 2700, 2700]
repeat 1 : ['整租·宝利丰广场 1室1厅 南', '包河-包公-宝利丰广场', '60.00', '1', 2300, 2300]
repeat 1 : ['整租·高速时代首府 3室2厅 南', '包河-工业园-高速时代首府', '95.00', '3', 2800, 2800]
repeat 1 : ['整租·兰亭公寓 1室1厅 北', '包河-芜湖路-兰亭公寓', '42.00', '1', 1700, 1700]
repeat 1 : ['整租·滨水华城 5室2厅 复式 南', '包河-包公-滨水华城', '215.00', '5', 6900, 6900]
repeat 1 : ['整租·信旺九华国际 1室1厅 东', '包河-芜湖路-信旺九华国际', '112.56', '1', 3000, 3000]
repeat 1 : ['整租·信达华宇锦绣龙川 3室2厅 南', '包河-淝河镇-信达华宇锦绣龙川', '116.36', '3', 2800, 2800]
repeat 1 : ['整租·万达中心名宅 4室2厅 南/北', '包河-包公-万达中心名宅', '139.07', '4', 4100, 4100]
repeat 1 : ['整租·芜湖路174号 1室1厅 南/北', '包河-芜湖路-芜湖路174号', '38.00', '1', 1300, 1300]
repeat 1 : ['整租·高速时代首府 3室2厅 南', '包河-工业园-高速时代首府', '96.00', '3', 2600, 2600]
repeat 1 : ['整租·丽阳兰庭 3室2厅 南', '包河-周谷堆-丽阳兰庭', '91.00', '3', 3000, 3000]
repeat 1 : ['整租·城乡规划院宿舍 3室1厅 南', '包河-芜湖路-城乡规划院宿舍', '81.00', '3', 2300, 2300]
repeat 1 : ['整租·BINGO缤购 1室1厅 南', '包河-包公-BINGO缤购', '46.00', '1', 2000, 2000]
repeat 1 : ['整租·皖都徽韵和锦园 1室1厅 北', '包河-工业园-皖都徽韵和锦园', '54.89', '1', 1800, 1800]
repeat 1 : ['整租·临环苑 3室2厅 复式 南', '包河-淝河镇-临环苑', '175.20', '3', 3200, 3200]
repeat 1 : ['整租·曙宏南苑 3室2厅 南', '包河-常青-曙宏南苑', '107.00', '3', 3000, 3000]
repeat 1 : ['整租·东航银燕小区 3室2厅 南', '包河-常青-东航银燕小区', '109.59', '3', 2400, 2400]
repeat 1 : ['整租·东祥府 3室2厅 南', '包河-常青-东祥府', '89.00', '3', 2400, 2400]
repeat 1 : ['整租·天下锦城康桥郡 2室2厅 东/南', '包河-常青-天下锦城康桥郡', '262.98', '2', 19000, 19000]
repeat 1 : ['整租·邮政局宿舍 2室1厅 南/北', '包河-芜湖路-邮政局宿舍', '60.00', '2', 2000, 2000]
repeat 1 : ['整租·金隅金成府 3室1厅 南', '包河-周谷堆-金隅金成府', '99.00', '3', 2800, 2800]
repeat 1 : ['整租·吉瑞泰盛广场 1室1厅 南', '包河-望湖-吉瑞泰盛广场', '42.92', '1', 1500, 1500]
repeat 1 : ['整租·宝利丰广场 1室1厅 南', '包河-包公-宝利丰广场', '45.30', '1', 1800, 1800]
repeat 2 : ['整租·金隅金成府 4室2厅 南', '包河-周谷堆-金隅金成府', '135.00', '4', 3500, 3500]
repeat 7 : ['整租·淝河安百苑C区 2室1厅 南', '包河-淝河镇-淝河安百苑C区', '60.00', '2', 1700, 1700]
repeat 1 : ['整租·绿地海顿公馆B 3室2厅 南/北', '包河-周谷堆-绿地海顿公馆B', '125.00', '3', 4600, 4600]
repeat 1 : ['整租·高铁都市花园和苑 3室2厅 南', '包河-常青-高铁都市花园和苑', '100.44', '3', 2600, 2600]
repeat 1 : ['整租·盛景融城 1室1厅 跃层 南', '包河-工业园-盛景融城', '278.00', '1', 9600, 9600]
repeat 1 : ['整租·南园新村 3室1厅 南', '包河-芜湖路-南园新村', '86.60', '3', 2200, 2200]
repeat 1 : ['整租·望湖嘉苑 3室2厅 南', '包河-望湖-望湖嘉苑', '132.70', '3', 2500, 2500]
repeat 1 : ['整租·江南新里程 3室2厅 南', '包河-芜湖路-江南新里程', '117.29', '3', 2700, 2700]
repeat 1 : ['整租·滨湖阳光里 3室2厅 南', '包河-工业园-滨湖阳光里', '121.96', '3', 2400, 2400]
repeat 1 : ['整租·方圆居 2室2厅 南', '包河-包公-方圆居', '84.00', '2', 2200, 2200]
repeat 1 : ['整租·美生滨江花月 2室2厅 南', '包河-淝河镇-美生滨江花月', '86.32', '2', 1000, 1000]
repeat 1 : ['整租·兰亭公寓 4室1厅 西', '包河-芜湖路-兰亭公寓', '218.00', '4', 10500, 10500]
repeat 1 : ['整租·金地国际城 3室2厅 南', '包河-周谷堆-金地国际城', '125.61', '3', 2200, 2200]
repeat 1 : ['整租·信旺九华国际 1室1厅 南', '包河-芜湖路-信旺九华国际', '110.60', '1', 3500, 3500]
repeat 1 : ['整租·元一柏庄 3室2厅 南', '包河-周谷堆-元一柏庄', '122.00', '3', 2400, 2400]
repeat 1 : ['整租·高压开关厂宿舍 2室1厅 南', '包河-包公-高压开关厂宿舍', '61.58', '2', 1550, 1550]
repeat 1 : ['整租·中海央墅 4室2厅 南', '包河-常青-中海央墅', '145.00', '4', 3500, 3500]
repeat 1 : ['整租·和昌中心 1室0厅 东南', '包河-工业园-和昌中心', '97.00', '1', 4500, 4500]
repeat 1 : ['整租·青年西区 2室2厅 南', '包河-包公-青年西区', '82.00', '2', 1800, 1800]
repeat 3 : ['整租·宝利丰广场 1室1厅 西南', '包河-包公-宝利丰广场', '37.39', '1', 1800, 1800]
repeat 2 : ['整租·华盛格林雅地 1室1厅 南', '包河-工业园-华盛格林雅地', '52.03', '1', 1500, 1500]
repeat 1 : ['整租·铂金汉宫 1室1厅 西', '包河-包公-铂金汉宫', '50.17', '1', 1600, 1600]
repeat 1 : ['整租·恒大水晶国际广场 1室1厅 南', '包河-常青-恒大水晶国际广场', '46.99', '1', 2300, 2300]
repeat 1 : ['整租·右岸景苑A区 2室1厅 南', '包河-淝河镇-右岸景苑A区', '60.00', '2', 1500, 1500]
repeat 1 : ['整租·省地震局宿舍 3室1厅 南', '包河-包公-省地震局宿舍', '75.00', '3', 2000, 2000]
repeat 1 : ['整租·融侨观澜 2室1厅 南', '包河-常青-融侨观澜', '54.19', '2', 2500, 2500]
repeat 1 : ['整租·南庭芳 2室2厅 南', '包河-常青-南庭芳', '75.00', '2', 2300, 2300]
repeat 2 : ['整租·华夏茶里水街 1室1厅 西', '包河-工业园-华夏茶里水街', '578.00', '1', 21000, 21000]
repeat 1 : ['整租·元一柏庄 3室2厅 南', '包河-周谷堆-元一柏庄', '105.31', '3', 2200, 2200]
repeat 2 : ['整租·滨湖阳光里 3室2厅 南', '包河-工业园-滨湖阳光里', '89.00', '3', 2000, 2000]
repeat 2 : ['整租·东祥府 3室2厅 南', '包河-常青-东祥府', '99.00', '3', 2700, 2700]
repeat 2 : ['整租·航运大院宿舍 3室1厅 南', '包河-包公-航运大院宿舍', '70.78', '3', 2600, 2600]
repeat 1 : ['整租·恒兴广场 3室1厅 南', '包河-周谷堆-恒兴广场', '86.74', '3', 2100, 2100]
repeat 1 : ['整租·望湖嘉苑 3室1厅 南', '包河-望湖-望湖嘉苑', '132.43', '3', 3300, 3300]
repeat 1 : ['整租·三口塘恢复楼 3室1厅 南', '包河-包公-三口塘恢复楼', '89.79', '3', 2300, 2300]
repeat 1 : ['整租·滨湖春天 3室2厅 南', '包河-望湖-滨湖春天', '139.61', '3', 3000, 3000]
repeat 2 : ['整租·滨湖阳光里 3室1厅 南', '包河-工业园-滨湖阳光里', '89.00', '3', 2100, 2100]
repeat 1 : ['整租·金万通大厦 1室1厅 南', '包河-包公-金万通大厦', '116.00', '1', 3600, 3600]
repeat 1 : ['整租·世纪阳光花园绿阳苑 3室2厅 南', '包河-包公-世纪阳光花园绿阳苑', '95.67', '3', 2600, 2600]
repeat 1 : ['整租·BINGO缤购 2室2厅 南', '包河-包公-BINGO缤购', '68.88', '2', 2600, 2600]
repeat 1 : ['整租·迪迈达小区 2室1厅 南', '包河-包公-迪迈达小区', '90.00', '2', 1850, 1850]
repeat 1 : ['整租·宁国新村 1室1厅 南', '包河-包公-宁国新村', '31.15', '1', 1200, 1200]
repeat 1 : ['整租·滨湖阳光里 3室2厅 南', '包河-工业园-滨湖阳光里', '97.40', '3', 2100, 2100]
repeat 1 : ['整租·和昌都汇华府 2室2厅 南', '包河-周谷堆-和昌都汇华府', '90.00', '2', 2300, 2300]
repeat 1 : ['整租·南庭芳 3室2厅 南', '包河-常青-南庭芳', '100.00', '3', 2300, 2300]
repeat 1 : ['整租·新艺苑 3室2厅 南', '包河-包公-新艺苑', '84.24', '3', 1900, 1900]
repeat 1 : ['整租·紫竹苑 3室2厅 南', '包河-常青-紫竹苑', '140.00', '3', 2800, 2800]
repeat 1 : ['整租·淝南家园南区 3室2厅 南', '包河-常青-淝南家园南区', '106.05', '3', 2200, 2200]
repeat 1 : ['整租·绿城玉兰公寓 1室1厅 南', '包河-常青-绿城玉兰公寓', '64.38', '1', 1800, 1800]
repeat 1 : ['整租·王大郢家园沁苑 2室2厅 南', '包河-周谷堆-王大郢家园沁苑', '90.00', '2', 3000, 3000]
repeat 1 : ['整租·世纪阳光花园橙阳苑 3室2厅 南/北', '包河-包公-世纪阳光花园橙阳苑', '122.45', '3', 3000, 3000]
repeat 1 : ['整租·九珑湾 3室2厅 南', '包河-工业园-九珑湾', '143.00', '3', 2400, 2400]
repeat 1 : ['整租·金地国际城 1室0厅 东', '包河-周谷堆-金地国际城', '40.05', '1', 1200, 1200]
repeat 2 : ['整租·寰宇上都大厦 1室1厅 南', '包河-周谷堆-寰宇上都大厦', '63.56', '1', 1790, 1790]
repeat 1 : ['整租·绿地中心 1室1厅 南/西', '包河-常青-绿地中心', '56.52', '1', 2600, 2600]
repeat 2 : ['整租·绿地瀛海国际大厦 1室1厅 南', '包河-周谷堆-绿地瀛海国际大厦', '200.00', '1', 11000, 11000]
repeat 1 : ['整租·建发雍龙府 3室2厅 复式 南/北', '包河-常青-建发雍龙府', '120.00', '3', 5900, 5900]
repeat 1 : ['整租·和地蓝湾 4室2厅 南/北', '包河-周谷堆-和地蓝湾', '123.00', '4', 4000, 4000]
