repeat 2 : ['整租·尚东君御雅苑 1室0厅 北', '天河-珠江新城中-尚东君御雅苑', '39.00', '1', 6200, 6200]
repeat 1 : ['整租·新世界逸彩庭园 4室2厅 东南', '荔湾-滘口-新世界逸彩庭园', '160.00', '4', 5500, 5500]
repeat 1 : ['整租·碧桂园朝花 1室0厅 东', '荔湾-鹤洞-碧桂园朝花', '33.00', '1', 1800, 1800]
repeat 1 : ['整租·万科柏悦湾 3室1厅 西南', '荔湾-大坦沙-万科柏悦湾', '90.00', '3', 4600, 4600]
repeat 1 : ['整租·新世界逸彩庭园 3室2厅 西北', '荔湾-滘口-新世界逸彩庭园', '93.00', '3', 4300, 4300]
repeat 1 : ['整租·富力环市西苑 2室1厅 西北', '荔湾-西村-富力环市西苑', '63.37', '2', 4500, 4500]
repeat 2 : ['整租·荣芳阁 3室2厅 南', '荔湾-鹤洞-荣芳阁', '120.00', '3', 2000, 2000]
repeat 1 : ['整租·岭南湾畔 3室1厅 南', '荔湾-西村-岭南湾畔', '100.00', '3', 6000, 6000]
repeat 1 : ['整租·多宝路 3室1厅 西南', '荔湾-西关-多宝路', '75.00', '3', 3500, 3500]
repeat 1 : ['整租·新世界凯粤湾 3室1厅 东', '荔湾-滘口-新世界凯粤湾', '91.00', '3', 5000, 5000]
repeat 1 : ['整租·陈岗路16号大院 2室1厅 南', '荔湾-流花站前-陈岗路16号大院', '60.00', '2', 2600, 2600]
repeat 2 : ['整租·文昌南路 2室1厅 南', '荔湾-西关-文昌南路', '45.00', '2', 2200, 2200]
repeat 2 : ['整租·逸合中心 3室2厅 南', '荔湾-鹤洞-逸合中心', '45.00', '3', 3800, 3800]
repeat 2 : ['整租·贵贤上品 1室1厅 东北', '荔湾-龙津-贵贤上品', '68.00', '1', 4000, 4000]
repeat 2 : ['整租·龙湾路 2室1厅 东北', '荔湾-芳村-龙湾路', '64.31', '2', 2300, 2300]
repeat 2 : ['整租·逸合中心 3室1厅 南', '荔湾-鹤洞-逸合中心', '47.00', '3', 4200, 4200]
repeat 2 : ['整租·富力广场B区 3室2厅 东/东南/西南', '荔湾-中山八-富力广场B区', '106.00', '3', 6000, 6000]
repeat 2 : ['整租·荔湾路 1室1厅 东', '荔湾-陈家祠-荔湾路', '40.00', '1', 2500, 2500]
repeat 1 : ['整租·壹诚大厦 1室0厅 东南', '荔湾-东塱-壹诚大厦', '12.00', '1', 600, 600]
repeat 1 : ['整租·中海锦御华庭（B区） 1室1厅 复式 南', '荔湾-广钢新城-中海锦御华庭（B区）', '50.78', '1', 3600, 3600]
repeat 1 : ['整租·芳园居教师新村 2室1厅 东/南', '荔湾-坑口-芳园居教师新村', '65.00', '2', 2500, 2500]
repeat 1 : ['整租·如意坊路 1室0厅 南', '荔湾-黄沙-如意坊路', '25.00', '1', 1700, 1700]
repeat 1 : ['整租·广钢观鹤小区 2室1厅 南/北', '荔湾-广钢新城-广钢观鹤小区', '83.00', '2', 2700, 2700]
repeat 1 : ['整租·鹤洞路 2室1厅 东南', '荔湾-鹤洞-鹤洞路', '55.00', '2', 1700, 1700]
repeat 3 : ['整租·文昌花园 1室1厅 东/西', '荔湾-西关-文昌花园', '28.00', '1', 2500, 2500]
repeat 1 : ['整租·凯德双桥8号 1室0厅 东', '荔湾-大坦沙-凯德双桥8号', '12.00', '1', 500, 500]
repeat 1 : ['整租·中海花湾壹号（C区） 3室2厅 复式 南', '荔湾-广钢新城-中海花湾壹号（C区）', '72.00', '3', 5300, 5300]
repeat 1 : ['整租·省妇幼保健院宿舍楼 3室2厅 东南', '荔湾-流花站前-省妇幼保健院宿舍楼', '100.00', '3', 4300, 4300]
repeat 1 : ['整租·环市西路 1室1厅 东南', '荔湾-流花站前-环市西路', '55.00', '1', 2000, 2000]
repeat 1 : ['整租·文昌雅居 3室2厅 南', '荔湾-龙津-文昌雅居', '80.57', '3', 5200, 5200]
repeat 19 : ['整租·广船鹤园小区 2室2厅 东', '荔湾-鹤洞-广船鹤园小区', '89.50', '2', 3400, 3400]
repeat 19 : ['整租·新世界逸彩庭园 3室1厅 东南', '荔湾-滘口-新世界逸彩庭园', '96.00', '3', 4300, 4300]
repeat 19 : ['整租·恒利翠竹苑 3室2厅 东南', '荔湾-鹤洞-恒利翠竹苑', '105.00', '3', 4500, 4500]
repeat 19 : ['整租·维雅苑 2室1厅 东南/南', '荔湾-周门-维雅苑', '73.00', '2', 4600, 4600]
repeat 19 : ['整租·陈岗路 1室1厅 西北', '荔湾-流花站前-陈岗路', '30.00', '1', 2500, 2500]
repeat 19 : ['整租·振业天颂花园 1室1厅 东北', '荔湾-广钢新城-振业天颂花园', '37.00', '1', 2800, 2800]
repeat 1 : ['整租·福州路 2室1厅 西南', '荔湾-西村-福州路', '57.00', '2', 2500, 2500]
repeat 1 : ['整租·葛洲坝广州紫郡府 4室1厅 东南/南/西北/北', '荔湾-西朗-葛洲坝广州紫郡府', '127.00', '4', 7800, 7800]
repeat 1 : ['整租·东浚荔景苑 3室2厅 东', '荔湾-中山八-东浚荔景苑', '113.00', '3', 5800, 5800]
repeat 1 : ['整租·梯云东路 2室1厅 东南', '荔湾-和平西-梯云东路', '42.00', '2', 2200, 2200]
repeat 1 : ['整租·逢源路 1室0厅 东', '荔湾-西关-逢源路', '25.00', '1', 1300, 1300]
repeat 1 : ['整租·逢源路 2室1厅 东/东北', '荔湾-西关-逢源路', '60.00', '2', 2700, 2700]
repeat 1 : ['整租·荔港南湾 2室1厅 西南', '荔湾-南岸路-荔港南湾', '73.11', '2', 3800, 3800]
repeat 1 : ['整租·宝源路 2室1厅 东', '荔湾-西关-宝源路', '55.00', '2', 2400, 2400]
repeat 1 : ['整租·新世界凯粤湾 2室2厅 南', '荔湾-滘口-新世界凯粤湾', '85.00', '2', 4600, 4600]
repeat 2 : ['整租·红棉苑北区 2室1厅 南', '荔湾-花地湾-红棉苑北区', '74.00', '2', 3200, 3200]
repeat 2 : ['整租·富力盛悦居 4室2厅 南', '荔湾-西关-富力盛悦居', '170.00', '4', 12500, 12500]
repeat 18 : ['整租·新世界凯粤湾 3室2厅 东/东北', '荔湾-滘口-新世界凯粤湾', '96.60', '3', 5000, 5000]
repeat 18 : ['整租·中铁荔湾国际城 3室2厅 南/北', '荔湾-龙溪-中铁荔湾国际城', '98.00', '3', 4200, 4200]
repeat 18 : ['整租·荔景华庭 3室1厅 东南', '荔湾-和平西-荔景华庭', '94.00', '3', 5800, 5800]
repeat 20 : ['整租·新世界逸彩庭园 3室2厅 复式 西/西北', '荔湾-滘口-新世界逸彩庭园', '122.59', '3', 3800, 3800]
repeat 20 : ['整租·壹诚大厦 1室1厅 北', '荔湾-东塱-壹诚大厦', '25.00', '1', 2100, 2100]
repeat 2 : ['整租·富力广场D区 3室2厅 东南', '荔湾-中山八-富力广场D区', '77.00', '3', 5300, 5300]
repeat 2 : ['整租·沙面 2室1厅 南', '荔湾-沙面-沙面', '65.00', '2', 4300, 4300]
repeat 3 : ['整租·周门小区周门西街 3室2厅 南', '荔湾-周门-周门小区周门西街', '80.00', '3', 3600, 3600]
repeat 3 : ['整租·富力广场A区 3室1厅 东南', '荔湾-中山八-富力广场A区', '66.60', '3', 4000, 4000]
repeat 3 : ['整租·蓬莱路 2室1厅 东南', '荔湾-黄沙-蓬莱路', '52.00', '2', 3000, 3000]
repeat 3 : ['整租·芳村大道中 3室1厅 东南/西南', '荔湾-花地湾-芳村大道中', '50.00', '3', 1600, 1600]
repeat 3 : ['整租·壹诚大厦 3室1厅 北', '荔湾-东塱-壹诚大厦', '35.00', '3', 2800, 2800]
repeat 3 : ['整租·陈岗路51号大院 3室1厅 东南', '荔湾-流花站前-陈岗路51号大院', '65.00', '3', 3000, 3000]
repeat 2 : ['整租·华贵路 2室1厅 东南', '荔湾-龙津-华贵路', '71.00', '2', 2800, 2800]
repeat 2 : ['整租·宝盛新家园 1室1厅 西南', '荔湾-龙津-宝盛新家园', '44.00', '1', 3000, 3000]
repeat 2 : ['整租·荣兴路 2室1厅 南', '荔湾-花地湾-荣兴路', '100.00', '2', 2800, 2800]
repeat 2 : ['整租·西关尚品 1室0厅 南', '荔湾-和平西-西关尚品', '40.28', '1', 3300, 3300]
repeat 1 : ['整租·周门一巷 2室1厅 北', '荔湾-周门-周门一巷', '50.00', '2', 2400, 2400]
repeat 1 : ['整租·广钢观鹤小区 2室1厅 南/北', '荔湾-广钢新城-广钢观鹤小区', '50.00', '2', 1980, 1980]
repeat 1 : ['整租·力诚汾水花园 2室2厅 南', '荔湾-汾水-力诚汾水花园', '70.00', '2', 3500, 3500]
repeat 1 : ['整租·富力广场北区 1室0厅 东', '荔湾-中山八-富力广场北区', '13.00', '1', 1100, 1100]
repeat 1 : ['整租·南岸路 2室1厅 东/南', '荔湾-南岸路-南岸路', '50.00', '2', 2800, 2800]
repeat 3 : ['整租·东漖新村 3室1厅 东南/西南', '荔湾-坑口-东漖新村', '104.00', '3', 4300, 4300]
repeat 1 : ['整租·陈岗路2号大院 2室1厅 南', '荔湾-流花站前-陈岗路2号大院', '76.00', '2', 3500, 3500]
repeat 1 : ['整租·融穗华府 2室1厅 北', '荔湾-广钢新城-融穗华府', '71.00', '2', 4500, 4500]
repeat 23 : ['整租·隆庆小区 1室0厅 东南', '荔湾-西华路-隆庆小区', '30.10', '1', 2100, 2100]
repeat 23 : ['整租·幸福新村 3室1厅 东南/南', '荔湾-周门-幸福新村', '76.00', '3', 4200, 4200]
repeat 23 : ['整租·悦江上品苑 4室2厅 西北', '荔湾-大坦沙-悦江上品苑', '130.00', '4', 6800, 6800]
repeat 23 : ['整租·红棉苑北区 2室1厅 南', '荔湾-花地湾-红棉苑北区', '90.00', '2', 3500, 3500]
repeat 23 : ['整租·中海锦汇华庭（A区） 3室2厅 东/东南', '荔湾-广钢新城-中海锦汇华庭（A区）', '96.00', '3', 5500, 5500]
repeat 23 : ['整租·花地城广场 2室2厅 东北', '荔湾-花地湾-花地城广场', '108.00', '2', 4800, 4800]
repeat 23 : ['整租·壹诚大厦 1室1厅 东/东南', '荔湾-东塱-壹诚大厦', '25.00', '1', 2000, 2000]
repeat 23 : ['整租·路劲隽泷湾 2室1厅 东北', '荔湾-龙溪-路劲隽泷湾', '82.00', '2', 3500, 3500]
repeat 23 : ['整租·万科海上传奇 3室2厅 复式 东', '荔湾-芳村-万科海上传奇', '50.06', '3', 5000, 5000]
repeat 23 : ['整租·贵贤上品 3室2厅 东北', '荔湾-龙津-贵贤上品', '91.00', '3', 6800, 6800]
repeat 93 : ['整租·站前路(荔湾) 1室0厅 东南', '荔湾-流花站前-站前路(荔湾)', '28.00', '1', 2300, 2300]
repeat 23 : ['整租·长寿东路 4室2厅 复式 北', '荔湾-龙津-长寿东路', '128.39', '4', 12000, 12000]
repeat 47 : ['整租·站前路(荔湾) 1室0厅 东南', '荔湾-流花站前-站前路(荔湾)', '35.00', '1', 2500, 2500]
repeat 2 : ['整租·银建小区 2室1厅 东南', '荔湾-周门-银建小区', '40.00', '2', 2900, 2900]
repeat 2 : ['整租·中山七路 1室1厅 东南', '荔湾-龙津-中山七路', '18.00', '1', 1800, 1800]
repeat 1 : ['整租·芳华苑 1室0厅 东', '荔湾-芳村-芳华苑', '23.00', '1', 1800, 1800]
repeat 1 : ['整租·万科柏悦湾 3室2厅 南', '荔湾-大坦沙-万科柏悦湾', '96.00', '3', 4600, 4600]
repeat 1 : ['整租·龙泉居 3室1厅 南', '荔湾-芳村-龙泉居', '74.96', '3', 3300, 3300]
repeat 18 : ['整租·蓬莱花园 3室1厅 东/南', '荔湾-芳村-蓬莱花园', '79.00', '3', 2800, 2800]
repeat 18 : ['整租·市政东苑 1室0厅 东', '荔湾-南岸路-市政东苑', '21.00', '1', 1500, 1500]
repeat 18 : ['整租·西关大厦 3室2厅 东', '荔湾-人民路-西关大厦', '93.96', '3', 3000, 3000]
repeat 18 : ['整租·壹诚大厦 2室2厅 南', '荔湾-东塱-壹诚大厦', '56.00', '2', 2600, 2600]
repeat 18 : ['整租·嘉茗华庭 3室2厅 南', '荔湾-芳村-嘉茗华庭', '111.00', '3', 4800, 4800]
repeat 18 : ['整租·环翠园 2室2厅 东', '荔湾-南岸路-环翠园', '49.00', '2', 2200, 2200]
repeat 18 : ['整租·环市西路 2室1厅 东南', '荔湾-流花站前-环市西路', '75.00', '2', 2800, 2800]
repeat 18 : ['整租·南岸路 2室1厅 东南/南/西南', '荔湾-南岸路-南岸路', '60.00', '2', 3000, 3000]
repeat 18 : ['整租·文昌南路 4室2厅 东南', '荔湾-西关-文昌南路', '120.00', '4', 6500, 6500]
repeat 18 : ['整租·文昌花园 2室1厅 东', '荔湾-西关-文昌花园', '50.00', '2', 3800, 3800]
repeat 18 : ['整租·芳村花园 3室2厅 东南', '荔湾-坑口-芳村花园', '109.00', '3', 4500, 4500]
repeat 18 : ['整租·站前横路 5室1厅 南', '荔湾-流花站前-站前横路', '70.00', '5', 2600, 2600]
repeat 18 : ['整租·陈岗路2号大院 2室1厅 东南', '荔湾-流花站前-陈岗路2号大院', '60.00', '2', 2600, 2600]
repeat 3 : ['整租·东漖新村 3室1厅 南', '荔湾-坑口-东漖新村', '94.00', '3', 4000, 4000]
repeat 1 : ['整租·联桂北路 3室1厅 东南/西南', '荔湾-花地湾-联桂北路', '95.00', '3', 3500, 3500]
repeat 18 : ['整租·骏业阁 2室1厅 西南', '荔湾-西关-骏业阁', '79.90', '2', 3600, 3600]
repeat 18 : ['整租·文昌南路 1室1厅 西南', '荔湾-西关-文昌南路', '31.00', '1', 2000, 2000]
repeat 1 : ['整租·金兰苑 2室1厅 东/南', '荔湾-汾水-金兰苑', '87.33', '2', 2800, 2800]
repeat 1 : ['整租·骏业阁 2室1厅 南', '荔湾-西关-骏业阁', '34.00', '2', 3300, 3300]
repeat 1 : ['整租·金鹤苑 2室2厅 西北', '荔湾-西朗-金鹤苑', '76.00', '2', 2800, 2800]
repeat 1 : ['整租·周门小区周门西街 3室1厅 东南', '荔湾-周门-周门小区周门西街', '61.60', '3', 2900, 2900]
repeat 1 : ['整租·东浚荔景苑 1室1厅 南', '荔湾-中山八-东浚荔景苑', '30.00', '1', 2800, 2800]
repeat 1 : ['整租·中海锦御华庭（B区） 1室1厅 北', '荔湾-广钢新城-中海锦御华庭（B区）', '47.00', '1', 3500, 3500]
repeat 1 : ['整租·宝华豪庭 1室0厅 西', '荔湾-西关-宝华豪庭', '30.00', '1', 2600, 2600]
repeat 1 : ['整租·汇鑫阁 2室2厅 东南', '荔湾-龙津-汇鑫阁', '70.00', '2', 3800, 3800]
repeat 1 : ['整租·环市西路 2室1厅 南', '荔湾-流花站前-环市西路', '50.00', '2', 2000, 2000]
repeat 1 : ['整租·富力唐宁花园 5室2厅 南', '荔湾-西村-富力唐宁花园', '212.00', '5', 13000, 13000]
repeat 1 : ['整租·东安苑 2室2厅 南/北', '荔湾-汾水-东安苑', '90.00', '2', 3000, 3000]
repeat 1 : ['整租·新基路 3室1厅 南', '荔湾-人民路-新基路', '75.00', '3', 3500, 3500]
repeat 1 : ['整租·东浚荔景苑 3室1厅 东南', '荔湾-中山八-东浚荔景苑', '84.00', '3', 4500, 4500]
repeat 1 : ['整租·保利东郡二期 3室1厅 南', '荔湾-广钢新城-保利东郡二期', '126.00', '3', 5500, 5500]
repeat 1 : ['整租·珠江金茂府 3室2厅 东北', '荔湾-广钢新城-珠江金茂府', '109.00', '3', 5800, 5800]
repeat 1 : ['整租·十八甫南路 1室0厅 东', '荔湾-和平西-十八甫南路', '60.00', '1', 12000, 12000]
repeat 1 : ['整租·新世界凯粤湾 3室2厅 西北', '荔湾-滘口-新世界凯粤湾', '96.00', '3', 5500, 5500]
repeat 1 : ['整租·广雅路 2室1厅 南', '荔湾-西村-广雅路', '65.00', '2', 3000, 3000]
repeat 1 : ['整租·广雅中学教师宿舍 3室1厅 南', '荔湾-西村-广雅中学教师宿舍', '70.00', '3', 4300, 4300]
repeat 1 : ['整租·金龙大厦 1室1厅 东南', '荔湾-流花站前-金龙大厦', '40.00', '1', 2000, 2000]
repeat 1 : ['整租·恒宝华庭 2室1厅 南', '荔湾-西关-恒宝华庭', '68.00', '2', 5100, 5100]
repeat 1 : ['整租·隆庆小区 3室1厅 东', '荔湾-西华路-隆庆小区', '90.00', '3', 3800, 3800]
repeat 1 : ['整租·君荟名轩 1室1厅 南', '荔湾-西村-君荟名轩', '59.00', '1', 4500, 4500]
repeat 1 : ['整租·南岸路 2室1厅 南/北', '荔湾-南岸路-南岸路', '68.00', '2', 3000, 3000]
repeat 1 : ['整租·涌边一马路 1室0厅 东南', '荔湾-黄沙-涌边一马路', '40.00', '1', 3300, 3300]
repeat 1 : ['整租·鹤松里小区 3室2厅 东南', '荔湾-鹤洞-鹤松里小区', '93.00', '3', 3000, 3000]
repeat 1 : ['整租·富力环市西苑 2室1厅 东南/南', '荔湾-西村-富力环市西苑', '75.86', '2', 4800, 4800]
repeat 1 : ['整租·广雅路 2室2厅 南', '荔湾-西村-广雅路', '68.00', '2', 3200, 3200]
repeat 1 : ['整租·合兴苑 2室1厅 南', '荔湾-花地湾-合兴苑', '70.00', '2', 2600, 2600]
repeat 1 : ['整租·富力盛悦居 3室2厅 西', '荔湾-西关-富力盛悦居', '94.00', '3', 6500, 6500]
repeat 2 : ['整租·金龙大厦 2室1厅 西南', '荔湾-流花站前-金龙大厦', '43.00', '2', 2500, 2500]
repeat 2 : ['整租·华发中央公园 3室2厅 南', '荔湾-广钢新城-华发中央公园', '94.00', '3', 6000, 6000]
repeat 2 : ['整租·振业天颂花园 2室2厅 东', '荔湾-广钢新城-振业天颂花园', '51.00', '2', 3900, 3900]
repeat 5 : ['整租·壹诚大厦 2室1厅 南', '荔湾-东塱-壹诚大厦', '29.00', '2', 2300, 2300]
repeat 2 : ['整租·保利和光晨樾二期 4室2厅 西北', '荔湾-东塱-保利和光晨樾二期', '103.00', '4', 6700, 6700]
repeat 2 : ['整租·长乐花苑二期 1室1厅 南', '荔湾-西村-长乐花苑二期', '60.00', '1', 4000, 4000]
repeat 19 : ['整租·耀华社区存善西街 2室1厅 东南/北', '荔湾-西关-耀华社区存善西街', '63.21', '2', 3300, 3300]
repeat 1 : ['整租·长乐路 2室1厅 东南', '荔湾-人民路-长乐路', '40.00', '2', 1900, 1900]
repeat 19 : ['整租·恒荔湾畔 3室2厅 南', '荔湾-芳村-恒荔湾畔', '118.00', '3', 6200, 6200]
repeat 1 : ['整租·五芳苑 3室1厅 东', '荔湾-滘口-五芳苑', '62.50', '3', 2600, 2600]
repeat 1 : ['整租·华发荔湾荟 2室1厅 东南', '荔湾-滘口-华发荔湾荟', '77.26', '2', 4200, 4200]
repeat 1 : ['整租·塞坝路 3室1厅 东南', '荔湾-滘口-塞坝路', '68.00', '3', 2500, 2500]
repeat 1 : ['整租·南岸路 2室1厅 东南', '荔湾-南岸路-南岸路', '55.00', '2', 2300, 2300]
repeat 1 : ['整租·逸合中心 3室1厅 东北', '荔湾-鹤洞-逸合中心', '53.00', '3', 5200, 5200]
repeat 1 : ['整租·环市西路 2室1厅 南', '荔湾-流花站前-环市西路', '69.00', '2', 2000, 2000]
repeat 1 : ['整租·宝源路 1室0厅 南', '荔湾-西关-宝源路', '25.00', '1', 1350, 1350]
repeat 1 : ['整租·富力环市西苑 3室2厅 南', '荔湾-西村-富力环市西苑', '93.00', '3', 5900, 5900]
repeat 1 : ['整租·新世界逸彩庭园 3室2厅 东南', '荔湾-滘口-新世界逸彩庭园', '92.00', '3', 4300, 4300]
repeat 1 : ['整租·明心路 2室1厅 东', '荔湾-芳村-明心路', '70.00', '2', 2800, 2800]
repeat 1 : ['整租·芳信路 3室2厅 南/西南', '荔湾-滘口-芳信路', '98.00', '3', 3500, 3500]
repeat 1 : ['整租·富力广场D区 4室1厅 东南/南', '荔湾-中山八-富力广场D区', '128.00', '4', 7500, 7500]
repeat 1 : ['整租·万科海上传奇 1室1厅 东北', '荔湾-芳村-万科海上传奇', '50.00', '1', 2800, 2800]
repeat 1 : ['整租·长寿西路 1室0厅 北', '荔湾-西关-长寿西路', '25.00', '1', 2000, 2000]
repeat 1 : ['整租·文昌雅居 2室2厅 西', '荔湾-龙津-文昌雅居', '74.00', '2', 4600, 4600]
repeat 1 : ['整租·荔港南湾 3室2厅 西南', '荔湾-南岸路-荔港南湾', '110.00', '3', 5000, 5000]
repeat 1 : ['整租·西关尚品 2室1厅 南', '荔湾-和平西-西关尚品', '45.00', '2', 4000, 4000]
repeat 1 : ['整租·中海锦御华庭（B区） 1室1厅 西北', '荔湾-广钢新城-中海锦御华庭（B区）', '47.00', '1', 3400, 3400]
repeat 1 : ['整租·碧桂园朝花 1室0厅 南', '荔湾-鹤洞-碧桂园朝花', '38.00', '1', 2300, 2300]
repeat 1 : ['整租·西关尚品 1室0厅 南', '荔湾-和平西-西关尚品', '30.00', '1', 1400, 1400]
repeat 1 : ['整租·碧桂园朝花 1室1厅 南', '荔湾-鹤洞-碧桂园朝花', '33.00', '1', 2500, 2500]
repeat 1 : ['整租·安富花园 1室1厅 东', '荔湾-龙津-安富花园', '45.00', '1', 3000, 3000]
repeat 1 : ['整租·碧桂园朝花 1室1厅 南', '荔湾-鹤洞-碧桂园朝花', '32.00', '1', 2900, 2900]
repeat 1 : ['整租·新世界逸彩庭园 2室1厅 东南', '荔湾-滘口-新世界逸彩庭园', '63.00', '2', 3600, 3600]
repeat 1 : ['整租·明桂苑 1室1厅 西南', '荔湾-芳村-明桂苑', '22.00', '1', 1400, 1400]
repeat 1 : ['整租·和平南小区 3室2厅 南', '荔湾-西场-和平南小区', '100.00', '3', 5100, 5100]
repeat 1 : ['整租·凯德双桥8号 2室2厅 北', '荔湾-大坦沙-凯德双桥8号', '84.00', '2', 5300, 5300]
repeat 1 : ['整租·西湾和苑 2室1厅 东南', '荔湾-西村-西湾和苑', '75.00', '2', 4000, 4000]
repeat 1 : ['整租·中海锦御华庭（B区） 3室2厅 南', '荔湾-广钢新城-中海锦御华庭（B区）', '71.00', '3', 5500, 5500]
repeat 1 : ['整租·融穗华府 2室1厅 东/东南', '荔湾-广钢新城-融穗华府', '70.00', '2', 4800, 4800]
repeat 1 : ['整租·中海锦观华庭（D区） 4室1厅 北/东北', '荔湾-广钢新城-中海锦观华庭（D区）', '125.00', '4', 6800, 6800]
repeat 1 : ['整租·宝源路 2室2厅 东北', '荔湾-西关-宝源路', '90.00', '2', 3000, 3000]
repeat 1 : ['整租·宝源路 1室1厅 东南', '荔湾-西关-宝源路', '25.00', '1', 1200, 1200]
repeat 1 : ['整租·站前路(荔湾) 2室1厅 北', '荔湾-流花站前-站前路(荔湾)', '50.00', '2', 1800, 1800]
repeat 1 : ['整租·光复南路 3室2厅 南', '荔湾-人民路-光复南路', '58.72', '3', 3600, 3600]
repeat 1 : ['整租·光复中路 2室1厅 东南', '荔湾-龙津-光复中路', '70.00', '2', 3000, 3000]
repeat 1 : ['整租·站前横路 2室1厅 东南', '荔湾-流花站前-站前横路', '53.00', '2', 2700, 2700]
repeat 1 : ['整租·环市西路 1室1厅 南', '荔湾-流花站前-环市西路', '48.00', '1', 2500, 2500]
repeat 1 : ['整租·中海锦观华庭（D区） 3室2厅 西南', '荔湾-广钢新城-中海锦观华庭（D区）', '92.00', '3', 5500, 5500]
repeat 1 : ['整租·龙津东路 1室1厅 东', '荔湾-龙津-龙津东路', '50.00', '1', 2200, 2200]
repeat 1 : ['整租·翔景苑 2室1厅 东', '荔湾-鹤洞-翔景苑', '68.00', '2', 3000, 3000]
repeat 1 : ['整租·嘉茗华庭 3室2厅 南/北', '荔湾-芳村-嘉茗华庭', '111.00', '3', 4300, 4300]
repeat 1 : ['整租·融穗华府 3室1厅 南', '荔湾-广钢新城-融穗华府', '83.00', '3', 4800, 4800]
repeat 1 : ['整租·康怡居 1室0厅 东', '荔湾-陈家祠-康怡居', '40.00', '1', 2700, 2700]
repeat 1 : ['整租·逸翠湾 4室2厅 东南', '荔湾-黄沙-逸翠湾', '228.00', '4', 14500, 14500]
repeat 3 : ['整租·杨巷路 1室0厅 南', '荔湾-人民路-杨巷路', '25.00', '1', 1300, 1300]
repeat 1 : ['整租·文昌南路 1室0厅 东/西南', '荔湾-西关-文昌南路', '25.00', '1', 1200, 1200]
repeat 1 : ['整租·万科海上传奇 1室1厅 西北', '荔湾-芳村-万科海上传奇', '29.32', '1', 2000, 2000]
repeat 1 : ['整租·万和苑 2室1厅 西北', '荔湾-滘口-万和苑', '50.00', '2', 1980, 1980]
repeat 1 : ['整租·壹诚大厦 1室1厅 西', '荔湾-东塱-壹诚大厦', '28.00', '1', 1000, 1000]
repeat 1 : ['整租·花蕾路 4室2厅 南', '荔湾-花地湾-花蕾路', '160.00', '4', 4200, 4200]
repeat 1 : ['整租·方舟公馆 1室1厅 北', '荔湾-东塱-方舟公馆', '50.00', '1', 2500, 2500]
repeat 1 : ['整租·金湾明珠 2室1厅 东', '荔湾-大坦沙-金湾明珠', '77.00', '2', 4800, 4800]
repeat 14 : ['整租·邦华星际广场一期 3室2厅 复式 北', '荔湾-龙溪-邦华星际广场一期', '70.00', '3', 3700, 3700]
repeat 14 : ['整租·中海锦汇华庭（A区） 2室1厅 东北', '荔湾-广钢新城-中海锦汇华庭（A区）', '72.00', '2', 4000, 4000]
repeat 1 : ['整租·环市西路 1室0厅 南', '荔湾-流花站前-环市西路', '35.00', '1', 2000, 2000]
repeat 1 : ['整租·富力新居 2室1厅 东', '荔湾-南岸路-富力新居', '43.00', '2', 2300, 2300]
repeat 1 : ['整租·茶滘路10-30号小区 3室2厅 东南/西北', '荔湾-茶滘-茶滘路10-30号小区', '93.00', '3', 3000, 3000]
repeat 1 : ['整租·南漖小区 3室2厅 南', '荔湾-东塱-南漖小区', '97.00', '3', 4500, 4500]
repeat 1 : ['整租·碧桂园朝花 1室1厅 东南', '荔湾-鹤洞-碧桂园朝花', '33.00', '1', 2000, 2000]
repeat 1 : ['整租·流花路 3室1厅 南', '荔湾-流花站前-流花路', '98.00', '3', 3500, 3500]
repeat 1 : ['整租·怡康苑 2室1厅 东南', '荔湾-鹤洞-怡康苑', '56.00', '2', 3300, 3300]
repeat 1 : ['整租·壹诚大厦 2室2厅 东', '荔湾-东塱-壹诚大厦', '28.00', '2', 2000, 2000]
repeat 1 : ['整租·金宇花园 2室1厅 北', '荔湾-东塱-金宇花园', '62.00', '2', 1600, 1600]
repeat 1 : ['整租·南岸路 2室1厅 西南', '荔湾-南岸路-南岸路', '40.00', '2', 1870, 1870]
repeat 1 : ['整租·荔港南湾 2室1厅 西北', '荔湾-南岸路-荔港南湾', '81.00', '2', 3980, 3980]
repeat 1 : ['整租·龙津西路 2室1厅 南', '荔湾-西关-龙津西路', '37.00', '2', 2800, 2800]
repeat 1 : ['整租·保利和光晨樾二期 3室1厅 东南', '荔湾-东塱-保利和光晨樾二期', '91.00', '3', 5300, 5300]
repeat 1 : ['整租·东鹏花园三期 1室1厅 南', '荔湾-坑口-东鹏花园三期', '48.00', '1', 2000, 2000]
repeat 1 : ['整租·龙津西路 2室1厅 东/南', '荔湾-西关-龙津西路', '45.00', '2', 1500, 1500]
repeat 1 : ['整租·西湾路 2室1厅 东南', '荔湾-西村-西湾路', '68.00', '2', 2200, 2200]
repeat 1 : ['整租·荔港南湾 2室1厅 东北', '荔湾-南岸路-荔港南湾', '81.00', '2', 3980, 3980]
repeat 1 : ['整租·金道花园 3室2厅 西南', '荔湾-鹤洞-金道花园', '101.86', '3', 3800, 3800]
repeat 1 : ['整租·光复北路 1室0厅 东南', '荔湾-龙津-光复北路', '43.00', '1', 2700, 2700]
repeat 1 : ['整租·万科金色荔苑 1室0厅 东', '荔湾-龙津-万科金色荔苑', '12.00', '1', 1150, 1150]
