repeat 3 : ['整租·凤凰印象 1室1厅 西南', '罗湖区-螺岭-凤凰印象', '43.72', '1', 3900, 3900]
repeat 15 : ['整租·幸福里雅居 3室2厅 南/北', '罗湖区-万象城-幸福里雅居', '146.00', '3', 17800, 17800]
repeat 15 : ['整租·海珑华苑 2室1厅 南', '罗湖区-螺岭-海珑华苑', '82.00', '2', 5800, 5800]
repeat 31 : ['整租·翠华花园 3室1厅 南', '罗湖区-黄贝岭-翠华花园', '76.00', '3', 5600, 5600]
repeat 15 : ['整租·中信星光名庭 3室1厅 东/南', '罗湖区-东门-中信星光名庭', '77.00', '3', 7500, 7500]
repeat 31 : ['整租·兰亭国际名园 3室2厅 北', '罗湖区-莲塘-兰亭国际名园', '160.44', '3', 12000, 12000]
repeat 15 : ['整租·深业泰富广场 1室1厅 东南', '罗湖区-笋岗-深业泰富广场', '49.00', '1', 6000, 6000]
repeat 15 : ['整租·旺业豪苑 2室1厅 东/南/西', '罗湖区-东门-旺业豪苑', '66.00', '2', 4800, 4800]
repeat 15 : ['整租·西湖花园 1室1厅 东', '罗湖区-地王-西湖花园', '10.00', '1', 2000, 2000]
repeat 15 : ['整租·兰亭国际名园 3室2厅 南', '罗湖区-莲塘-兰亭国际名园', '140.00', '3', 11800, 11800]
repeat 15 : ['整租·英丽阁 4室1厅 东南/南', '罗湖区-翠竹-英丽阁', '88.81', '4', 5500, 5500]
repeat 15 : ['整租·桐景花园 2室2厅 南', '罗湖区-莲塘-桐景花园', '74.00', '2', 5000, 5000]
repeat 15 : ['整租·田心大厦 2室1厅 南', '罗湖区-笋岗-田心大厦', '47.00', '2', 3600, 3600]
repeat 15 : ['整租·联城美园 2室2厅 南/北', '罗湖区-春风路-联城美园', '60.00', '2', 6000, 6000]
repeat 15 : ['整租·安业花园 2室1厅 南', '罗湖区-新秀-安业花园', '62.00', '2', 4300, 4300]
repeat 15 : ['整租·双城世纪 1室0厅 南/西南', '罗湖区-罗湖口岸-双城世纪', '45.41', '1', 3000, 3000]
repeat 15 : ['整租·芙蓉小区 3室2厅 东南', '罗湖区-春风路-芙蓉小区', '94.30', '3', 7200, 7200]
repeat 15 : ['整租·ONE 39 1室0厅 北', '罗湖区-地王-ONE 39', '78.00', '1', 5000, 5000]
repeat 15 : ['整租·翠竹苑 2室1厅 北', '罗湖区-百仕达-翠竹苑', '36.00', '2', 3600, 3600]
repeat 15 : ['整租·祥青苑 2室1厅 南', '罗湖区-银湖-祥青苑', '60.00', '2', 4500, 4500]
repeat 15 : ['整租·新世界大厦 1室0厅 东/东南/南', '罗湖区-螺岭-新世界大厦', '23.00', '1', 2650, 2650]
repeat 15 : ['整租·中信星光名庭 3室1厅 南', '罗湖区-东门-中信星光名庭', '147.00', '3', 12000, 12000]
repeat 15 : ['整租·四季御园 5室2厅 南/北', '罗湖区-莲塘-四季御园', '106.27', '5', 10500, 10500]
repeat 15 : ['整租·南海中心 1室1厅 南', '罗湖区-东门-南海中心', '30.00', '1', 2500, 2500]
repeat 15 : ['整租·深业东岭二期 3室2厅 东南', '罗湖区-黄贝岭-深业东岭二期', '105.00', '3', 9000, 9000]
repeat 15 : ['整租·曦龙山庄 4室2厅 南', '罗湖区-新秀-曦龙山庄', '198.00', '4', 10000, 10000]
repeat 15 : ['整租·青湖山庄 2室1厅 东南', '罗湖区-清水河-青湖山庄', '70.21', '2', 3700, 3700]
repeat 15 : ['整租·旭飞华达园 1室0厅 南/北', '罗湖区-百仕达-旭飞华达园', '22.00', '1', 2400, 2400]
repeat 15 : ['整租·名仕阁 1室1厅 北', '罗湖区-地王-名仕阁', '56.00', '1', 6000, 6000]
repeat 18 : ['整租·翠华花园 2室2厅 东南', '罗湖区-黄贝岭-翠华花园', '65.00', '2', 5000, 5000]
repeat 18 : ['整租·翡翠公寓 3室2厅 南', '罗湖区-翠竹-翡翠公寓', '59.00', '3', 7800, 7800]
repeat 18 : ['整租·金贝苑 2室1厅 东南', '罗湖区-翠竹-金贝苑', '67.00', '2', 5600, 5600]
repeat 18 : ['整租·时尚新居 1室0厅 东', '罗湖区-笋岗-时尚新居', '35.00', '1', 3300, 3300]
repeat 18 : ['整租·海丽大厦 3室2厅 东南', '罗湖区-螺岭-海丽大厦', '75.12', '3', 5000, 5000]
repeat 14 : ['整租·京基东方华都 1室1厅 南', '罗湖区-螺岭-京基东方华都', '41.00', '1', 4100, 4100]
repeat 14 : ['整租·翠雅居 1室1厅 南', '罗湖区-清水河-翠雅居', '45.00', '1', 3600, 3600]
repeat 14 : ['整租·金园花园 2室1厅 南', '罗湖区-地王-金园花园', '51.33', '2', 5500, 5500]
repeat 14 : ['整租·京基水贝城市广场 1室1厅 北', '罗湖区-翠竹-京基水贝城市广场', '45.00', '1', 5600, 5600]
repeat 14 : ['整租·虹桥星座大厦 2室1厅 东', '罗湖区-笋岗-虹桥星座大厦', '43.00', '2', 4500, 4500]
repeat 14 : ['整租·靖轩豪苑 2室1厅 南', '罗湖区-黄贝岭-靖轩豪苑', '73.00', '2', 6500, 6500]
repeat 14 : ['整租·海丽大厦 2室2厅 东南', '罗湖区-螺岭-海丽大厦', '76.00', '2', 6600, 6600]
repeat 14 : ['整租·京基水贝城市广场 1室1厅 南', '罗湖区-翠竹-京基水贝城市广场', '45.00', '1', 5100, 5100]
repeat 14 : ['整租·湖景花园 3室2厅 南', '罗湖区-洪湖-湖景花园', '101.99', '3', 6000, 6000]
repeat 14 : ['整租·银座金钻 1室1厅 北', '罗湖区-春风路-银座金钻', '41.00', '1', 3800, 3800]
repeat 14 : ['整租·港澳8号 2室1厅 东', '罗湖区-东门-港澳8号', '67.00', '2', 4300, 4300]
repeat 14 : ['整租·风格名苑 2室1厅 南', '罗湖区-地王-风格名苑', '46.00', '2', 5500, 5500]
repeat 14 : ['整租·和平广场 3室1厅 南', '罗湖区-地王-和平广场', '80.00', '3', 7300, 7300]
repeat 14 : ['整租·红岗花园 2室1厅 南', '罗湖区-清水河-红岗花园', '54.00', '2', 3200, 3200]
repeat 14 : ['整租·新天地名居 1室1厅 西南', '罗湖区-黄贝岭-新天地名居', '39.00', '1', 3800, 3800]
repeat 14 : ['整租·CK尚御 1室1厅 东', '罗湖区-地王-CK尚御', '45.00', '1', 4500, 4500]
repeat 14 : ['整租·深业东岭一期 2室1厅 东南', '罗湖区-黄贝岭-深业东岭一期', '70.00', '2', 6100, 6100]
repeat 1 : ['整租·云顶翠峰三期 4室2厅 南', '福田区-皇岗-云顶翠峰三期', '169.00', '4', 19000, 19000]
repeat 1 : ['独栋·爱与家公寓 龙秋村店 阳台一房一厅 1室1厅', nan, '30.00', '1', 2800, 3000]
repeat 1 : ['整租·万科金域蓝湾一期 3室2厅 南', '福田区-上下沙-万科金域蓝湾一期', '157.90', '3', 16000, 16000]
repeat 1 : ['整租·鹏盛村 1室0厅 南', '福田区-八卦岭-鹏盛村', '31.48', '1', 2900, 2900]
repeat 1 : ['整租·新洲花园综合楼 3室2厅 南', '福田区-新洲-新洲花园综合楼', '88.00', '3', 6500, 6500]
repeat 1 : ['整租·中银花园 3室1厅 北/东北', '福田区-福田中心-中银花园', '85.00', '3', 7500, 7500]
repeat 2 : ['整租·城市3米6公寓 1室1厅 西', '福田区-福田保税区-城市3米6公寓', '47.00', '1', 4300, 4300]
repeat 1 : ['整租·南园新村 3室1厅 西南', '福田区-华强南-南园新村', '63.92', '3', 5100, 5100]
repeat 1 : ['整租·迷你新居福田 1室0厅 南', '福田区-梅林-迷你新居福田', '26.00', '1', 2900, 2900]
repeat 1 : ['整租·中泰燕南名庭 1室1厅 南', '福田区-华强北-中泰燕南名庭', '53.14', '1', 7600, 7600]
repeat 1 : ['整租·爱华大院 3室1厅 南', '福田区-华强南-爱华大院', '84.00', '3', 6600, 6600]
repeat 2 : ['整租·城市杰座 1室1厅 西北', '福田区-华强南-城市杰座', '56.23', '1', 6800, 6800]
repeat 1 : ['整租·福围阁 3室2厅 北', '福田区-皇岗-福围阁', '100.00', '3', 6800, 6800]
repeat 1 : ['整租·安通花园 3室2厅 南/北', '福田区-景田-安通花园', '101.00', '3', 8500, 8500]
repeat 1 : ['整租·碧华庭居 3室2厅 西', '福田区-梅林-碧华庭居', '100.00', '3', 8000, 8000]
repeat 2 : ['整租·福源花园三期 1室0厅 北', '福田区-福田保税区-福源花园三期', '35.00', '1', 3800, 3800]
repeat 1 : ['独栋·城家公寓 深圳红岭北地铁站店 双地铁精装独厨独卫 1室1厅', nan, '43.00-47.00', '1', 4040, 4670]
repeat 1 : ['整租·五洲星苑 2室2厅 西南', '福田区-景田-五洲星苑', '76.00', '2', 7300, 7300]
repeat 1 : ['独栋·城家公寓 深圳红岭北地铁站店 精装直租可短租有折扣 开间', nan, '22.00-33.00', '1', 3090, 3720]
repeat 1 : ['整租·京基滨河时代 1室1厅 北', '福田区-上下沙-京基滨河时代', '40.97', '1', 7200, 7200]
repeat 1 : ['整租·艺丰花园B区 3室2厅 南', '福田区-梅林-艺丰花园B区', '100.48', '3', 7000, 7000]
repeat 2 : ['整租·景源华庭 3室2厅 南', '福田区-皇岗-景源华庭', '94.72', '3', 8500, 8500]
repeat 2 : ['整租·福莲花园 3室2厅 南/北', '福田区-福田中心-福莲花园', '96.20', '3', 8000, 8000]
repeat 2 : ['整租·廊桥国际 3室2厅 南', '福田区-皇岗-廊桥国际', '108.00', '3', 13000, 13000]
repeat 1 : ['整租·翔名苑 2室2厅 西南', '福田区-香梅北-翔名苑', '65.30', '2', 7800, 7800]
repeat 1 : ['整租·景发花园 3室2厅 南', '福田区-景田-景发花园', '104.00', '3', 12800, 12800]
repeat 1 : ['合租·香蜜二村 2居室 东卧', '福田区-景田-香蜜二村', '18.00', '2', 2140, 2140]
repeat 1 : ['整租·侨福大厦 2室1厅 东南', '福田区-景田-侨福大厦', '55.00', '2', 7000, 7000]
repeat 1 : ['整租·天健·天骄 3室2厅 南', '福田区-景田-天健·天骄', '122.00', '3', 20000, 20000]
repeat 2 : ['整租·安居苑 1室1厅 北', '福田区-梅林-安居苑', '45.00', '1', 3400, 3400]
repeat 1 : ['整租·恒邦壹峯 1室1厅 东', '福田区-华强北-恒邦壹峯', '32.00', '1', 6200, 6200]
repeat 1 : ['合租·长景阁 3居室 东南卧', '福田区-景田-长景阁', '20.00', '3', 1900, 1900]
repeat 1 : ['整租·中洲湾-中洲滨海商业中心 2室2厅 南', '福田区-上下沙-中洲湾-中洲滨海商业中心', '48.00', '2', 6800, 6800]
repeat 1 : ['整租·红荔村 3室1厅 东南', '福田区-华强北-红荔村', '76.00', '3', 7000, 7000]
repeat 2 : ['合租·雷圳大厦 3居室 南卧', '福田区-华强南-雷圳大厦', '30.00', '3', 4800, 4800]
repeat 2 : ['整租·中洲湾-中洲滨海商业中心 1室0厅 南', '福田区-上下沙-中洲湾-中洲滨海商业中心', '35.00', '1', 5000, 5000]
repeat 2 : ['整租·国城花园 1室1厅 东南/南', '福田区-百花-国城花园', '44.00', '1', 5200, 5200]
repeat 2 : ['整租·广业大厦 3室1厅 北', '福田区-华强南-广业大厦', '96.00', '3', 9500, 9500]
repeat 1 : ['整租·南方国际广场 1室0厅 南', '福田区-石厦-南方国际广场', '44.00', '1', 12000, 12000]
repeat 1 : ['整租·长城盛世家园二期 4室2厅 东北', '福田区-莲花-长城盛世家园二期', '113.00', '4', 8200, 8200]
repeat 1 : ['整租·皇御苑二期 2室1厅 东南', '福田区-皇岗-皇御苑二期', '61.00', '2', 5300, 5300]
repeat 2 : ['整租·大中华国际金融中心 2室1厅 西', '福田区-福田中心-大中华国际金融中心', '63.00', '2', 7300, 7300]
repeat 1 : ['整租·华新村 2室1厅 南/北', '福田区-华强北-华新村', '82.00', '2', 6200, 6200]
repeat 1 : ['整租·宝能公馆 2室1厅 南', '福田区-竹子林-宝能公馆', '96.00', '2', 16000, 16000]
repeat 1 : ['整租·七街公馆 2室1厅 北', '福田区-香梅北-七街公馆', '63.96', '2', 6500, 6500]
repeat 1 : ['整租·中洲湾-中洲滨海商业中心 3室1厅 东北', '福田区-上下沙-中洲湾-中洲滨海商业中心', '82.00', '3', 12000, 12000]
repeat 1 : ['整租·荔树人家 3室2厅 南/西南', '福田区-新洲-荔树人家', '90.00', '3', 8300, 8300]
repeat 5 : ['整租·中洲湾-中洲滨海商业中心 1室0厅 北', '福田区-上下沙-中洲湾-中洲滨海商业中心', '36.00', '1', 5500, 5500]
repeat 1 : ['整租·长城盛世家园二期 3室2厅 东南', '福田区-莲花-长城盛世家园二期', '87.00', '3', 8200, 8200]
repeat 1 : ['整租·鹏盛村 1室1厅 西北/北', '福田区-八卦岭-鹏盛村', '41.81', '1', 3100, 3100]
repeat 1 : ['整租·黄埔雅苑四期 4室2厅 东南', '福田区-福田中心-黄埔雅苑四期', '167.00', '4', 19000, 19000]
repeat 1 : ['整租·发展兴苑 4室2厅 南/北', '福田区-福田中心-发展兴苑', '188.00', '4', 22000, 22000]
repeat 1 : ['整租·莲花一村 2室2厅 南', '福田区-莲花-莲花一村', '72.00', '2', 7500, 7500]
repeat 1 : ['整租·皇家翠苑 4室2厅 东南', '福田区-福田中心-皇家翠苑', '149.00', '4', 16000, 16000]
repeat 1 : ['整租·金港豪庭 2室1厅 南', '福田区-皇岗-金港豪庭', '73.00', '2', 8300, 8300]
repeat 1 : ['整租·皇御苑一期 3室1厅 东南', '福田区-皇岗-皇御苑一期', '101.00', '3', 7000, 7000]
repeat 1 : ['整租·香蜜三村 3室2厅 南', '福田区-景田-香蜜三村', '130.00', '3', 12000, 12000]
repeat 1 : ['整租·中银花园 2室2厅 西南', '福田区-福田中心-中银花园', '85.00', '2', 7400, 7400]
repeat 1 : ['整租·福源花园一期 1室1厅 南', '福田区-福田保税区-福源花园一期', '54.00', '1', 4600, 4600]
repeat 1 : ['整租·绿景虹湾 2室2厅 东南', '福田区-梅林-绿景虹湾', '57.00', '2', 7000, 7000]
repeat 1 : ['整租·恒邦壹峯 1室1厅 南', '福田区-华强北-恒邦壹峯', '32.00', '1', 6800, 6800]
repeat 1 : ['整租·嘉洲华苑 2室1厅 东', '福田区-车公庙-嘉洲华苑', '67.00', '2', 6000, 6000]
repeat 1 : ['整租·星河世纪 2室1厅 东', '福田区-福田中心-星河世纪', '44.23', '2', 9500, 9500]
repeat 1 : ['整租·宝树台 1室0厅 西', '福田区-华强北-宝树台', '32.00', '1', 4200, 4200]
repeat 1 : ['整租·金地海景花园 1室0厅 北', '福田区-沙尾-金地海景花园', '33.00', '1', 3500, 3500]
repeat 1 : ['整租·俊景豪园 1室1厅 南', '福田区-香梅北-俊景豪园', '48.04', '1', 5500, 5500]
repeat 1 : ['整租·廊桥国际 3室1厅 南', '福田区-皇岗-廊桥国际', '85.00', '3', 8200, 8200]
repeat 1 : ['合租·集华花园 5居室 南卧', '福田区-皇岗-集华花园', '20.00', '5', 2100, 2100]
repeat 1 : ['合租·圆梦园 3居室 南卧', '福田区-福田保税区-圆梦园', '25.00', '3', 3500, 3500]
repeat 1 : ['整租·星河世纪 1室1厅 东南/南', '福田区-福田中心-星河世纪', '44.00', '1', 6600, 6600]
repeat 1 : ['整租·台湾花园 4室1厅 东南', '福田区-上步-台湾花园', '137.00', '4', 12000, 12000]
repeat 1 : ['整租·华茂欣园 3室2厅 东', '福田区-景田-华茂欣园', '138.00', '3', 13500, 13500]
repeat 1 : ['整租·中洲湾-中洲滨海商业中心 1室0厅 北', '福田区-上下沙-中洲湾-中洲滨海商业中心', '38.00', '1', 5900, 5900]
repeat 1 : ['整租·颐林雅院 5室2厅 南', '福田区-梅林-颐林雅院', '140.00', '5', 13000, 13000]
repeat 1 : ['合租·特皓苑 3居室 东南卧', '福田区-银湖-特皓苑', '13.00', '3', 1900, 1900]
repeat 1 : ['整租·财富广场 1室1厅 南/西南', '福田区-香蜜湖-财富广场', '53.00', '1', 7000, 7000]
repeat 1 : ['合租·香丽大厦 1居室 南卧', '福田区-景田-香丽大厦', '15.00', '1', 2500, 2500]
repeat 1 : ['整租·翠海花园二期 3室2厅 南', '福田区-香蜜湖-翠海花园二期', '109.50', '3', 12000, 12000]
repeat 1 : ['合租·嘉洲豪园 4居室 北卧', '福田区-新洲-嘉洲豪园', '16.00', '4', 2500, 2500]
repeat 1 : ['整租·梅兴苑 2室1厅 南', '福田区-梅林-梅兴苑', '80.00', '2', 4500, 4500]
repeat 1 : ['整租·飞扬时代大厦 1室1厅 南', '福田区-华强南-飞扬时代大厦', '48.00', '1', 3800, 3800]
repeat 1 : ['整租·赛格绿茵阁 2室1厅 西北', '福田区-皇岗-赛格绿茵阁', '67.46', '2', 6300, 6300]
repeat 1 : ['整租·海悦华城 3室2厅 西南', '福田区-皇岗-海悦华城', '78.00', '3', 7200, 7200]
repeat 1 : ['整租·桑达雅苑 2室1厅 南', '福田区-华强北-桑达雅苑', '81.00', '2', 8800, 8800]
repeat 1 : ['整租·中洲湾-中洲滨海商业中心 1室0厅 北', '福田区-上下沙-中洲湾-中洲滨海商业中心', '36.00', '1', 5800, 5800]
repeat 1 : ['整租·中洲湾-中洲滨海商业中心 1室0厅 南', '福田区-上下沙-中洲湾-中洲滨海商业中心', '36.00', '1', 5800, 5800]
repeat 1 : ['整租·绿景红树湾壹号 4室2厅 东南', '福田区-沙尾-绿景红树湾壹号', '137.00', '4', 21000, 21000]
repeat 1 : ['整租·富强花园 2室1厅 南', '福田区-皇岗-富强花园', '75.00', '2', 4800, 4800]
repeat 1 : ['整租·绿景花园二期 2室2厅 北', '福田区-新洲-绿景花园二期', '70.15', '2', 8800, 8800]
repeat 1 : ['整租·紫元元大厦 3室2厅 东南', '福田区-皇岗-紫元元大厦', '133.00', '3', 35000, 35000]
repeat 1 : ['整租·景源华庭 3室2厅 西北', '福田区-皇岗-景源华庭', '92.94', '3', 8000, 8000]
repeat 1 : ['整租·泰康轩 1室0厅 南', '福田区-车公庙-泰康轩', '31.00', '1', 4800, 4800]
repeat 1 : ['整租·天安社区 1室0厅 南', '福田区-车公庙-天安社区', '41.36', '1', 3500, 3500]
repeat 1 : ['整租·信托花园 3室1厅 南', '福田区-石厦-信托花园', '98.00', '3', 7800, 7800]
repeat 1 : ['整租·绿景蓝湾半岛 2室2厅 南', '福田区-沙尾-绿景蓝湾半岛', '75.00', '2', 5200, 5200]
repeat 1 : ['合租·振业梅苑 7居室 东卧', '福田区-梅林-振业梅苑', '11.00', '7', 2300, 2300]
repeat 1 : ['合租·雷圳大厦 5居室 南/西南卧', '福田区-华强南-雷圳大厦', '15.00', '5', 2800, 2800]
repeat 2 : ['整租·嘉洲豪园 3室2厅 东南/南', '福田区-新洲-嘉洲豪园', '127.00', '3', 9500, 9500]
repeat 1 : ['整租·骏皇名居 3室1厅 南', '福田区-皇岗-骏皇名居', '84.89', '3', 7500, 7500]
repeat 1 : ['整租·金地海景翠堤湾 3室2厅 东南', '福田区-沙尾-金地海景翠堤湾', '108.00', '3', 10500, 10500]
repeat 1 : ['整租·众孚大厦 3室2厅 东', '福田区-石厦-众孚大厦', '100.00', '3', 8200, 8200]
repeat 1 : ['整租·都市阳光名苑 4室1厅 北', '福田区-车公庙-都市阳光名苑', '95.39', '4', 12500, 12500]
repeat 2 : ['整租·红荔村 3室2厅 南/北', '福田区-华强北-红荔村', '75.00', '3', 6200, 6200]
repeat 1 : ['整租·加福广场华尔登府邸 1室0厅 东南', '福田区-福田保税区-加福广场华尔登府邸', '47.05', '1', 4500, 4500]
repeat 1 : ['整租·南方国际广场 1室0厅 南', '福田区-石厦-南方国际广场', '36.00', '1', 3800, 3800]
repeat 1 : ['整租·理想公馆 2室2厅 东南', '福田区-梅林-理想公馆', '70.09', '2', 12000, 12000]
repeat 1 : ['整租·加福广场华尔登府邸 3室1厅 南', '福田区-福田保税区-加福广场华尔登府邸', '108.00', '3', 8800, 8800]
repeat 4 : ['整租·中洲湾-中洲滨海商业中心 1室1厅 南', '福田区-上下沙-中洲湾-中洲滨海商业中心', '36.00', '1', 5000, 5000]
repeat 1 : ['整租·宝树台 1室0厅 东', '福田区-华强北-宝树台', '32.00', '1', 5300, 5300]
repeat 1 : ['整租·帝港海湾豪园 2室2厅 东', '福田区-福田保税区-帝港海湾豪园', '65.00', '2', 6300, 6300]
repeat 1 : ['整租·红树家邻 1室1厅 东', '福田区-上下沙-红树家邻', '39.00', '1', 5000, 5000]
repeat 1 : ['整租·中洲湾-中洲滨海商业中心 2室2厅 南', '福田区-上下沙-中洲湾-中洲滨海商业中心', '46.00', '2', 6800, 6800]
repeat 1 : ['整租·京基御景华城 1室0厅 东南', '福田区-赤尾-京基御景华城', '35.00', '1', 3800, 3800]
repeat 2 : ['整租·中洲湾-中洲滨海商业中心 1室0厅 北', '福田区-上下沙-中洲湾-中洲滨海商业中心', '38.00', '1', 5500, 5500]
repeat 1 : ['整租·中洲湾-中洲滨海商业中心 1室0厅 南', '福田区-上下沙-中洲湾-中洲滨海商业中心', '47.00', '1', 6800, 6800]
repeat 3 : ['整租·中洲湾-中洲滨海商业中心 1室0厅 北', '福田区-上下沙-中洲湾-中洲滨海商业中心', '36.00', '1', 5200, 5200]
repeat 1 : ['整租·南方国际广场 1室0厅 南', '福田区-石厦-南方国际广场', '34.00', '1', 4000, 4000]
repeat 3 : ['整租·安华小区 1室0厅 南', '福田区-车公庙-安华小区', '30.00', '1', 3600, 3600]
repeat 1 : ['整租·皇御苑二期 3室2厅 东南', '福田区-皇岗-皇御苑二期', '113.00', '3', 10000, 10000]
repeat 2 : ['整租·南方国际广场 1室1厅 南', '福田区-石厦-南方国际广场', '270.00', '1', 36000, 36000]
repeat 1 : ['整租·嘉隆星苑 2室2厅 西南', '福田区-香梅北-嘉隆星苑', '78.84', '2', 8800, 8800]
repeat 1 : ['整租·伟柏花园 3室2厅 北', '福田区-皇岗-伟柏花园', '83.23', '3', 7000, 7000]
repeat 1 : ['整租·东怡大厦 3室2厅 东', '福田区-福田中心-东怡大厦', '100.00', '3', 7500, 7500]
repeat 1 : ['整租·长城三花园 3室2厅 南', '福田区-百花-长城三花园', '127.00', '3', 13000, 13000]
repeat 1 : ['整租·中洲湾-中洲滨海商业中心 1室1厅 西南', '福田区-上下沙-中洲湾-中洲滨海商业中心', '33.54', '1', 6200, 6200]
repeat 1 : ['整租·长城花园 2室1厅 南/北', '福田区-百花-长城花园', '85.30', '2', 7500, 7500]
repeat 1 : ['整租·港城华庭 3室1厅 西北', '福田区-皇岗-港城华庭', '81.00', '3', 7000, 7000]
repeat 1 : ['整租·赛格公寓 1室1厅 东', '福田区-华强北-赛格公寓', '70.50', '1', 5500, 5500]
repeat 1 : ['整租·宣嘉华庭 3室2厅 北', '福田区-皇岗-宣嘉华庭', '77.00', '3', 7000, 7000]
repeat 1 : ['整租·雅颂居 3室2厅 北', '福田区-福田中心-雅颂居', '139.00', '3', 20000, 20000]
repeat 1 : ['整租·越海家园 1室1厅 北', '福田区-竹子林-越海家园', '47.00', '1', 6200, 6200]
repeat 1 : ['整租·黄埔雅苑四期 3室2厅 西北', '福田区-福田中心-黄埔雅苑四期', '110.26', '3', 10500, 10500]
repeat 1 : ['整租·长城三花园 3室2厅 南/北', '福田区-百花-长城三花园', '127.00', '3', 13000, 13000]
repeat 1 : ['整租·君临天下 3室2厅 东南/南', '福田区-车公庙-君临天下', '89.00', '3', 14500, 14500]
repeat 1 : ['合租·国皇大厦 3居室 东/南卧', '福田区-皇岗-国皇大厦', '15.00', '3', 2300, 2300]
repeat 1 : ['整租·新天CBC 3室1厅 东南', '福田区-石厦-新天CBC', '100.00', '3', 15000, 15000]
repeat 1 : ['整租·金地名津 3室1厅 南', '福田区-皇岗-金地名津', '86.00', '3', 7000, 7000]
repeat 1 : ['整租·东海国际公寓 3室2厅 南/北', '福田区-香蜜湖-东海国际公寓', '250.00', '3', 68000, 68000]
repeat 1 : ['整租·万科金域蓝湾二期 3室2厅 南', '福田区-上下沙-万科金域蓝湾二期', '156.00', '3', 15000, 15000]
repeat 1 : ['整租·南方国际广场 1室0厅 北', '福田区-石厦-南方国际广场', '36.00', '1', 3900, 3900]
repeat 1 : ['整租·恒邦壹峯 2室1厅 南', '福田区-华强北-恒邦壹峯', '42.00', '2', 6500, 6500]
repeat 1 : ['整租·越海家园 4室2厅 南/北', '福田区-竹子林-越海家园', '128.00', '4', 15000, 15000]
repeat 1 : ['整租·滨河新村 3室1厅 南', '福田区-上步-滨河新村', '87.93', '3', 6000, 6000]
repeat 1 : ['整租·益田村 4室2厅 跃层 南/北', '福田区-石厦-益田村', '148.00', '4', 21000, 21000]
repeat 1 : ['整租·岗厦天元花园 4室2厅 南', '福田区-福田中心-岗厦天元花园', '238.00', '4', 40000, 40000]
repeat 1 : ['整租·宝树台 1室0厅 东', '福田区-华强北-宝树台', '43.00', '1', 6800, 6800]
repeat 1 : ['整租·香丽大厦 3室2厅 北', '福田区-景田-香丽大厦', '108.62', '3', 8000, 8000]
repeat 1 : ['整租·皇御苑四期 1室0厅 南', '福田区-皇岗-皇御苑四期', '43.00', '1', 4500, 4500]
repeat 1 : ['整租·八卦岭宿舍 1室0厅 南', '福田区-八卦岭-八卦岭宿舍', '30.00', '1', 2200, 2200]
repeat 1 : ['整租·财富广场 1室0厅 南/北', '福田区-香蜜湖-财富广场', '98.00', '1', 11000, 11000]
repeat 57 : ['整租·辉煌时代大厦 1室1厅 北', '福田区-梅林-辉煌时代大厦', '41.00', '1', 5500, 5500]
repeat 1 : ['整租·翠海花园一期 2室2厅 南/北', '福田区-香蜜湖-翠海花园一期', '65.00', '2', 8500, 8500]
repeat 1 : ['整租·莲花北 3室2厅 北', '福田区-莲花-莲花北', '87.00', '3', 6000, 6000]
repeat 1 : ['整租·南方国际广场 1室0厅 南', '福田区-石厦-南方国际广场', '36.36', '1', 4200, 4200]
repeat 1 : ['整租·长平商务大厦 1室1厅 南', '福田区-福田保税区-长平商务大厦', '46.70', '1', 12000, 12000]
repeat 1 : ['整租·金茂礼都 1室0厅 东', '福田区-华强北-金茂礼都', '24.00', '1', 3000, 3000]
repeat 1 : ['整租·骏皇名居 3室2厅 东南', '福田区-皇岗-骏皇名居', '108.00', '3', 10000, 10000]
repeat 2 : ['整租·皇庭世茂裕玺 1室1厅 东', '福田区-梅林-皇庭世茂裕玺', '44.01', '1', 6500, 6500]
repeat 1 : ['整租·宝树台 1室0厅 西', '福田区-华强北-宝树台', '32.14', '1', 4200, 4200]
repeat 1 : ['整租·宝树台 1室0厅 东', '福田区-华强北-宝树台', '32.00', '1', 4300, 4300]
repeat 2 : ['整租·南方国际广场 1室0厅 南', '福田区-石厦-南方国际广场', '36.00', '1', 12000, 12000]
repeat 1 : ['整租·汇龙花园 3室2厅 南', '福田区-梅林-汇龙花园', '88.00', '3', 7500, 7500]
repeat 1 : ['整租·宝树台 1室1厅 东南', '福田区-华强北-宝树台', '43.00', '1', 5600, 5600]
repeat 1 : ['整租·求是大厦 2室1厅 南', '福田区-竹子林-求是大厦', '144.00', '2', 20400, 20400]
repeat 1 : ['独栋·恒昇公寓 上沙东村店 精装全景落地窗大单间 开间', nan, '31.00', '1', 3080, 3080]
repeat 1 : ['独栋·恒昇公寓 上沙东村店 精装落地窗大单间3 开间', nan, '30.00', '1', 2880, 2880]
repeat 1 : ['整租·宝树台 1室0厅 西', '福田区-华强北-宝树台', '32.00', '1', 4500, 4500]
repeat 67 : ['整租·御河堤 1室1厅 北', '福田区-上步-御河堤', '32.00', '1', 3600, 3600]
repeat 1 : ['合租·香景大厦 1居室 东卧', '福田区-香梅北-香景大厦', '12.00', '1', 1900, 1900]
repeat 1 : ['整租·香蜜三村 4室2厅 南', '福田区-景田-香蜜三村', '157.00', '4', 15000, 15000]
