[0, 1268] ['整租·察慈小区 1室1厅 南', '东城-东直门-察慈小区', 49.33, '1', 7000, 7000]
[4943, 10866] ['整租·兴隆家园 2室1厅 东南', '朝阳-高碑店-兴隆家园', 73.84, '2', 6500, 6500]
[4943, 10986] ['整租·兴隆家园 2室1厅 东南', '朝阳-高碑店-兴隆家园', 73.84, '2', 6500, 6500]
[4943, 11081] ['整租·兴隆家园 2室1厅 东南', '朝阳-高碑店-兴隆家园', 73.84, '2', 6500, 6500]
[4943, 11106] ['整租·兴隆家园 2室1厅 东南', '朝阳-高碑店-兴隆家园', 73.84, '2', 6500, 6500]
[4943, 11155] ['整租·兴隆家园 2室1厅 东南', '朝阳-高碑店-兴隆家园', 73.84, '2', 6500, 6500]
[4943, 11484] ['整租·兴隆家园 2室1厅 东南', '朝阳-高碑店-兴隆家园', 73.84, '2', 6500, 6500]
[4944, 5435] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 5631] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 5777] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 5862] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 5975] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 5999] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 6071] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 6161] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 6442] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 6857] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 7233] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 7257] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 7281] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 7320] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 7344] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 7421] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 7445] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 7776] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 7800] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 8257] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 8365] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 8511] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 8716] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 8798] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 8822] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 8973] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 9135] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 9277] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 9355] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 9641] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 9831] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 9931] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10033] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10136] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10270] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10323] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10347] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10425] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10449] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10591] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10826] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 10945] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 11039] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 11063] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 11111] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4944, 11439] ['整租·芍药居 2室1厅 南/北', '朝阳-芍药居-芍药居', 75.7, '2', 9500, 9500]
[4945, 5435] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 5630] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 5775] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 5859] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 5971] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 5994] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 6065] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 6154] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 6434] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 6848] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 7223] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 7246] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 7269] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 7307] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 7330] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 7406] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 7429] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 7759] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 7782] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 8238] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 8345] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 8490] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 8694] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 8775] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 8798] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 8948] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 9109] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 9250] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 9327] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 9612] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 9801] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 9900] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10001] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10103] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10236] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10288] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10311] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10388] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10411] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10552] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10786] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10904] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 10997] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 11020] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 11067] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4945, 11394] ['整租·圣馨家园 2室1厅 东/南', '朝阳-西坝河-圣馨家园', 94.0, '2', 10800, 10800]
[4946, 5435] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 5629] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 5773] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 5856] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 5967] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 5989] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 6059] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 6147] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 6426] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 6839] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 7213] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 7235] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 7257] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 7294] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 7316] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 7391] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 7413] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 7742] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 7764] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 8219] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 8325] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 8469] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 8672] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 8752] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 8774] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 8923] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 9083] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 9223] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 9299] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 9583] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 9771] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 9869] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 9969] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10070] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10202] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10253] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10275] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10351] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10373] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10513] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10746] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10863] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10955] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 10977] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 11023] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4946, 11349] ['整租·管庄东里 2室1厅 南/北', '朝阳-管庄-管庄东里', 61.0, '2', 4950, 4950]
[4947, 5435] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 5628] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 5771] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 5853] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 5963] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 5984] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 6053] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 6140] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 6418] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 6830] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 7203] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 7224] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 7245] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 7281] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 7302] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 7376] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 7397] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 7725] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 7746] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 8200] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 8305] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 8448] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 8650] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 8729] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 8750] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 8898] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 9057] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 9196] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 9271] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 9554] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 9741] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 9838] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 9937] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10037] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10168] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10218] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10239] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10314] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10335] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10474] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10706] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10822] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10913] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10934] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 10979] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4947, 11304] ['整租·潘家园小区 3室1厅 东/南/北', '朝阳-潘家园-潘家园小区', 56.81, '3', 6000, 6000]
[4948, 5435] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 5627] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 5769] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 5850] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 5959] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 5979] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 6047] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 6133] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 6410] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 6821] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 7193] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 7213] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 7233] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 7268] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 7288] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 7361] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 7381] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 7708] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 7728] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 8181] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 8285] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 8427] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 8628] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 8706] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 8726] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 8873] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 9031] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 9169] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
[4948, 9243] ['整租·天畅园 2室1厅 东', '朝阳-奥林匹克公园-天畅园', 88.84, '2', 8000, 8000]
