repeat 2 : ['整租·察慈小区 1室1厅 南', '东城-东直门-察慈小区', 49.33, '1', 7000, 7000]
repeat 2 : ['整租·茶贸国际中心 1房间 东', '西城-马连道-茶贸国际中心', 34.22, '1', 3600, 3600]
repeat 2 : ['整租·德胜凯旋 2房间 南', '西城-六铺炕-德胜凯旋', 60.0, '2', 7200, 7200]
repeat 3 : ['整租·六铺炕一区 1室1厅 东/西', '西城-六铺炕-六铺炕一区', 44.7, '1', 6500, 6500]
repeat 2 : ['整租·茗筑 2室1厅 东南', '西城-马连道-茗筑', 96.32, '2', 8500, 8500]
repeat 1 : ['整租·马连道中里 2室1厅 东南', '西城-马连道-马连道中里', 57.15, '2', 6200, 6200]
repeat 1 : ['整租·马甸南村 2室1厅 南', '西城-马甸-马甸南村', 60.0, '2', 7000, 7000]
repeat 1 : ['整租·西黄城根南街一区 1室1厅 南', '西城-西单-西黄城根南街一区', 38.8, '1', 7400, 7400]
repeat 1 : ['整租·璟莲馨苑 4室1厅 南/西', '西城-马连道-璟莲馨苑', 167.0, '4', 18000, 18000]
repeat 2 : ['整租·北环中心 2室2厅 南', '西城-马甸-北环中心', 148.73, '2', 30000, 30000]
repeat 1 : ['整租·新文化街 2室1厅 东南', '西城-金融街-新文化街', 67.3, '2', 12500, 12500]
repeat 4 : ['整租·车站西街17号院 1室1厅 南', '西城-广安门-车站西街17号院', 63.58, '1', 5500, 5500]
repeat 1 : ['整租·爱民里小区 1室1厅 东', '西城-西四-爱民里小区', 48.4, '1', 7800, 7800]
repeat 2 : ['整租·三里河三区 2室1厅 南', '西城-月坛-三里河三区', 50.0, '2', 7500, 7500]
repeat 1 : ['整租·阜成门北大街 1室1厅 东', '西城-阜成门-阜成门北大街', 39.7, '1', 6380, 6380]
repeat 1 : ['整租·东华金座 3室1厅 东', '西城-牛街-东华金座', 147.0, '3', 16000, 16000]
repeat 1 : ['整租·东斜街 2室1厅 南/北', '西城-西单-东斜街', 52.9, '2', 7800, 7800]
repeat 2 : ['整租·西黄城根45号院 2室1厅 南', '西城-西单-西黄城根45号院', 55.0, '2', 13400, 13400]
repeat 2 : ['整租·复兴门南大街 2室1厅 南', '西城-木樨地-复兴门南大街', 65.5, '2', 9200, 9200]
repeat 1 : ['整租·德宝新园 2室1厅 东/西', '西城-西直门-德宝新园', 62.0, '2', 6800, 6800]
repeat 1 : ['整租·展览路 2室1厅 东/西', '西城-阜成门-展览路', 65.2, '2', 9000, 9000]
repeat 1 : ['整租·阜成门南大街 4室1厅 东/西', '西城-月坛-阜成门南大街', 101.8, '4', 26000, 26000]
repeat 2 : ['整租·京师吉地 1室0厅 东', '西城-马甸-京师吉地', 41.62, '1', 5500, 5500]
repeat 2 : ['整租·北礼士路 1室1厅 南', '西城-阜成门-北礼士路', 37.5, '1', 7000, 7000]
repeat 1 : ['整租·新外大街甲8号院 3室1厅 南/北', '西城-马甸-新外大街甲8号院', 88.0, '3', 11000, 11000]
repeat 1 : ['整租·大乘巷 2室1厅 南', '西城-官园-大乘巷', 60.0, '2', 8280, 8280]
repeat 2 : ['整租·冠英园小区 1室1厅 东', '西城-官园-冠英园小区', 53.06, '1', 8000, 8000]
repeat 1 : ['整租·黄寺大街24号院 2室1厅 东/西', '西城-六铺炕-黄寺大街24号院', 60.0, '2', 7800, 7800]
repeat 1 : ['整租·太仆寺33号院 1室1厅 南', '西城-西单-太仆寺33号院', 55.0, '1', 10400, 10400]
repeat 2 : ['整租·恬心家园 1室1厅 西', '西城-白纸坊-恬心家园', 57.84, '1', 5500, 5500]
repeat 1 : ['整租·鲍家街 1室1厅 东南', '西城-金融街-鲍家街', 37.8, '1', 7500, 7500]
repeat 3 : ['整租·阜成门外大街甲41号 2室1厅 东', '西城-阜成门-阜成门外大街甲41号', 84.01, '2', 10000, 10000]
repeat 2 : ['整租·铁四区 1室1厅 南', '西城-木樨地-铁四区', 40.0, '1', 5300, 5300]
repeat 2 : ['整租·木樨地南里1号院 2室1厅 南', '西城-木樨地-木樨地南里1号院', 52.0, '2', 7500, 7500]
repeat 1 : ['整租·前门西大街 4室1厅 南/北', '西城-宣武门-前门西大街', 109.0, '4', 21000, 21000]
repeat 1 : ['整租·西城晶华 2室2厅 东/西', '西城-金融街-西城晶华', 95.0, '2', 23000, 23000]
repeat 1 : ['整租·三里河东路 2室1厅 东/西', '西城-月坛-三里河东路', 81.5, '2', 13000, 13000]
repeat 2 : ['整租·六铺炕三区 1室1厅 南', '西城-六铺炕-六铺炕三区', 44.0, '1', 5460, 5460]
repeat 1 : ['整租·西黄城根45号院 2室1厅 南', '西城-西单-西黄城根45号院', 59.1, '2', 9600, 9600]
repeat 2 : ['整租·德外大街乙12号院 2室1厅 南/北', '西城-六铺炕-德外大街乙12号院', 61.0, '2', 8200, 8200]
repeat 2 : ['整租·真武庙五里 3室1厅 南/北', '西城-木樨地-真武庙五里', 91.0, '3', 14500, 14500]
repeat 1 : ['整租·鸭子桥北里 2室1厅 东/西', '西城-天宁寺-鸭子桥北里', 58.5, '2', 5400, 5400]
repeat 1 : ['整租·乐城 1室1厅 北', '西城-菜户营-乐城', 43.0, '1', 4600, 4600]
repeat 1 : ['整租·岳峰园 3室2厅 东南', '西城-长椿街-岳峰园', 123.0, '3', 17000, 17000]
repeat 2 : ['整租·小红庙 2室1厅 南/北', '西城-广安门-小红庙', 54.83, '2', 5550, 5550]
repeat 1 : ['整租·中新佳园一区 2室1厅 东/南/北', '西城-马连道-中新佳园一区', 103.48, '2', 11000, 11000]
repeat 1 : ['整租·南礼士路46号院 1室1厅 西', '西城-月坛-南礼士路46号院', 76.0, '1', 15300, 15300]
repeat 1 : ['整租·百万庄南街 2室1厅 东/西', '西城-阜成门-百万庄南街', 57.7, '2', 4000, 4000]
repeat 1 : ['整租·百万庄北里西巷 2室1厅 西', '西城-阜成门-百万庄北里西巷', 65.0, '2', 9300, 9300]
repeat 3 : ['整租·玺源台 2室1厅 南/北', '西城-广安门-玺源台', 90.0, '2', 14500, 14500]
repeat 1 : ['整租·右安门内西街甲2号院 3室1厅 南/北', '西城-右安门内-右安门内西街甲2号院', 155.0, '3', 10000, 10000]
repeat 2 : ['整租·白菜湾社区 2室1厅 南/北', '西城-天宁寺-白菜湾社区', 58.0, '2', 6260, 6260]
repeat 2 : ['整租·常青藤嘉园 2室1厅 南/北', '西城-马连道-常青藤嘉园', 84.81, '2', 8800, 8800]
repeat 1 : ['整租·长椿街 2室1厅 南/北', '西城-长椿街-长椿街', 56.73, '2', 9600, 9600]
repeat 1 : ['整租·宣武门西大街 2室1厅 西北', '西城-金融街-宣武门西大街', 54.0, '2', 7600, 7600]
repeat 1 : ['整租·南运巷 1室1厅 南', '西城-白纸坊-南运巷', 42.35, '1', 4900, 4900]
repeat 1 : ['整租·力学胡同 1室1厅 南/北', '西城-西单-力学胡同', 61.8, '1', 9900, 9900]
repeat 1 : ['整租·百万庄大街甲21号院 2室1厅 南/北', '西城-阜成门-百万庄大街甲21号院', 60.0, '2', 7875, 7875]
repeat 1 : ['整租·富国里小区 1室1厅 南', '西城-官园-富国里小区', 52.0, '1', 6800, 6800]
repeat 2 : ['整租·西直门南大街 1室1厅 西', '西城-官园-西直门南大街', 34.0, '1', 5500, 5500]
repeat 1 : ['整租·西豪逸景 2室1厅 东南', '西城-广安门-西豪逸景', 86.0, '2', 10000, 10000]
repeat 1 : ['整租·国英园 3室1厅 南/北', '西城-官园-国英园', 80.0, '3', 16000, 16000]
repeat 1 : ['整租·第三区 1房间 北', '西城-马连道-第三区', 34.0, '1', 5000, 5000]
repeat 1 : ['整租·铁二区 1室1厅 南', '西城-月坛-铁二区', 43.0, '1', 7500, 7500]
repeat 2 : ['整租·茶贸国际中心 1房间 北', '西城-马连道-茶贸国际中心', 34.22, '1', 3800, 3800]
repeat 1 : ['整租·真武庙三里 2室1厅 东/西', '西城-木樨地-真武庙三里', 48.8, '2', 6800, 6800]
repeat 2 : ['整租·月坛北街25号院 1室1厅 东', '西城-月坛-月坛北街25号院', 45.1, '1', 6800, 6800]
repeat 2 : ['整租·泰和嘉苑 2室1厅 南', '西城-牛街-泰和嘉苑', 99.52, '2', 12000, 12000]
repeat 2 : ['整租·宣武门外东大街 2室0厅 西/北', '西城-宣武门-宣武门外东大街', 55.0, '2', 7500, 7500]
repeat 1 : ['整租·教场口9号院 2室1厅 东南', '西城-六铺炕-教场口9号院', 73.0, '2', 8500, 8500]
repeat 1 : ['整租·新文化街 1室1厅 南', '西城-金融街-新文化街', 49.9, '1', 11000, 11000]
repeat 1 : ['整租·宏汇园小区 2室1厅 南/北', '西城-金融街-宏汇园小区', 54.0, '2', 11500, 11500]
repeat 1 : ['整租·莲花池东路甲5号院 3室2厅 西', '西城-木樨地-莲花池东路甲5号院', 130.0, '3', 17000, 17000]
repeat 1 : ['整租·富国里小区 1室1厅 西北', '西城-官园-富国里小区', 52.0, '1', 6700, 6700]
repeat 1 : ['整租·丰侨公寓 1室1厅 北', '西城-金融街-丰侨公寓', 66.74, '1', 14500, 14500]
repeat 1 : ['整租·小红庙南里 2室1厅 东/西/北', '西城-广安门-小红庙南里', 68.95, '2', 7000, 7000]
repeat 1 : ['整租·丰汇园小区 3室2厅 南/北', '西城-金融街-丰汇园小区', 129.0, '3', 25000, 25000]
repeat 2 : ['整租·玉桃园三区 1室1厅 东/西', '西城-西直门-玉桃园三区', 50.3, '1', 6500, 6500]
repeat 2 : ['整租·物华大厦 2室1厅 东南', '西城-阜成门-物华大厦', 191.53, '2', 22000, 22000]
repeat 1 : ['整租·双旗杆东里 2室1厅 西南', '西城-马甸-双旗杆东里', 69.5, '2', 8200, 8200]
repeat 1 : ['整租·葱店胡同2号院 2室1厅 南/北', '西城-官园-葱店胡同2号院', 63.0, '2', 10500, 10500]
repeat 2 : ['整租·月坛北街25号院 3室3厅 南/西/北', '西城-月坛-月坛北街25号院', 113.0, '3', 39000, 39000]
repeat 1 : ['整租·白纸坊西街 2室1厅 东', '西城-右安门内-白纸坊西街', 83.29, '2', 11000, 11000]
repeat 1 : ['整租·物华大厦 2室2厅 西南', '西城-阜成门-物华大厦', 212.0, '2', 23000, 23000]
repeat 1 : ['整租·椿树园 1室1厅 西南', '西城-宣武门-椿树园', 47.95, '1', 6900, 6900]
repeat 1 : ['整租·王府仓胡同10号院 3室2厅 南/北', '西城-金融街-王府仓胡同10号院', 144.0, '3', 39000, 39000]
repeat 1 : ['整租·西环景苑 2室1厅 西南', '西城-马连道-西环景苑', 92.0, '2', 9000, 9000]
repeat 1 : ['整租·新文化街 2室1厅 南/北', '西城-金融街-新文化街', 107.0, '2', 18500, 18500]
repeat 1 : ['整租·恬心家园 1室1厅 北', '西城-白纸坊-恬心家园', 54.44, '1', 5800, 5800]
repeat 1 : ['整租·冠英园小区 2室1厅 西', '西城-官园-冠英园小区', 105.0, '2', 16300, 16300]
repeat 1 : ['整租·阳光丽景 1室1厅 北', '西城-马甸-阳光丽景', 63.0, '1', 11800, 11800]
repeat 1 : ['整租·樱桃头条 2室1厅 南/北', '西城-白纸坊-樱桃头条', 50.0, '2', 6500, 6500]
repeat 1 : ['整租·裕中西里 2室1厅 东南', '西城-马甸-裕中西里', 65.7, '2', 7300, 7300]
repeat 1 : ['整租·新风南里 1室1厅 南', '西城-马甸-新风南里', 45.9, '1', 5500, 5500]
repeat 1 : ['整租·手帕口北街 1室1厅 南', '西城-广安门-手帕口北街', 44.58, '1', 5300, 5300]
repeat 1 : ['整租·车站东街甲9号院 2室1厅 东/西', '西城-天宁寺-车站东街甲9号院', 54.68, '2', 5200, 5200]
repeat 1 : ['整租·北礼士路 1室1厅 东', '西城-阜成门-北礼士路', 42.5, '1', 6000, 6000]
repeat 2 : ['整租·三义里 2室1厅 南', '西城-马连道-三义里', 56.8, '2', 6500, 6500]
repeat 1 : ['整租·育德胡同 1室1厅 南', '西城-西四-育德胡同', 33.9, '1', 5800, 5800]
repeat 1 : ['整租·法源寺西里小区 3室1厅 东/西', '西城-牛街-法源寺西里小区', 102.0, '3', 12000, 12000]
repeat 1 : ['整租·三里河一区 2室1厅 南/北', '西城-月坛-三里河一区', 51.1, '2', 6800, 6800]
repeat 1 : ['整租·荣丰2008 1室1厅 北', '西城-广安门-荣丰2008', 31.87, '1', 6000, 6000]
repeat 1 : ['整租·天宁寺东里 1室1厅 南/北', '西城-天宁寺-天宁寺东里', 41.09, '1', 5200, 5200]
repeat 1 : ['整租·三里河一区 1室1厅 东', '西城-月坛-三里河一区', 40.3, '1', 6300, 6300]
repeat 1 : ['整租·牛街西里 2室1厅 南/西', '西城-牛街-牛街西里', 94.8, '2', 9500, 9500]
repeat 1 : ['整租·格调小区 1室1厅 东南', '西城-马连道-格调小区', 63.83, '1', 7500, 7500]
repeat 1 : ['整租·乐城 1室0厅 北', '西城-菜户营-乐城', 43.0, '1', 4500, 4500]
repeat 1 : ['整租·百万庄大街甲21号院 2室1厅 南/北', '西城-阜成门-百万庄大街甲21号院', 61.7, '2', 9300, 9300]
repeat 1 : ['整租·盈华盛嘉 4室2厅 复式 东/南/北', '西城-月坛-盈华盛嘉', 305.0, '4', 75000, 75000]
repeat 1 : ['整租·新街口东街 2室1厅 南/北', '西城-德胜门-新街口东街', 50.9, '2', 7500, 7500]
repeat 1 : ['整租·荣丰2008 1室1厅 东', '西城-广安门-荣丰2008', 31.14, '1', 6000, 6000]
repeat 1 : ['整租·复兴门北大街 1室1厅 南', '西城-月坛-复兴门北大街', 44.0, '1', 6500, 6500]
repeat 1 : ['整租·茶贸国际中心 1房间 东', '西城-马连道-茶贸国际中心', 34.22, '1', 4200, 4200]
repeat 1 : ['整租·一瓶 3室1厅 南/西', '西城-陶然亭-一瓶', 159.42, '3', 25500, 25500]
repeat 1 : ['整租·真武庙二里 1室1厅 北', '西城-木樨地-真武庙二里', 45.0, '1', 6100, 6100]
repeat 1 : ['整租·兴华胡同 2室1厅 南/北', '西城-地安门-兴华胡同', 61.0, '2', 11000, 11000]
repeat 1 : ['整租·三里河一区3号院 3室1厅 东/北', '西城-月坛-三里河一区3号院', 95.9, '3', 19000, 19000]
repeat 2 : ['整租·格调小区 2室1厅 南', '西城-马连道-格调小区', 100.94, '2', 12500, 12500]
repeat 1 : ['整租·三里河北街5号院 1室1厅 南', '西城-月坛-三里河北街5号院', 40.0, '1', 6000, 6000]
repeat 1 : ['整租·裕中西里 2室1厅 东/西', '西城-马甸-裕中西里', 56.0, '2', 7200, 7200]
repeat 1 : ['整租·华裕园小区 3室2厅 南/北', '西城-西四-华裕园小区', 121.0, '3', 27500, 27500]
repeat 1 : ['整租·三里河东路 2室1厅 东/西', '西城-月坛-三里河东路', 86.0, '2', 12000, 12000]
repeat 1 : ['整租·清芷园 5室3厅 南/北', '西城-右安门内-清芷园', 260.0, '5', 35000, 35000]
repeat 1 : ['整租·远见国际公寓 1室0厅 西', '西城-广安门-远见国际公寓', 48.89, '1', 5300, 5300]
repeat 1 : ['整租·小红庙南里 2室1厅 东', '西城-广安门-小红庙南里', 65.0, '2', 6600, 6600]
repeat 1 : ['整租·展览路 2室1厅 东/西', '西城-阜成门-展览路', 50.2, '2', 7800, 7800]
repeat 1 : ['整租·月坛西街乙2号院 3室1厅 南/西/北', '西城-月坛-月坛西街乙2号院', 71.2, '3', 13500, 13500]
repeat 1 : ['整租·阳光丽景 2室1厅 北', '西城-马甸-阳光丽景', 67.73, '2', 12000, 12000]
repeat 1 : ['整租·北京尊府 1室1厅 西', '西城-金融街-北京尊府', 65.1, '1', 15000, 15000]
repeat 1 : ['整租·三义西里 2室1厅 南/北', '西城-马连道-三义西里', 54.35, '2', 5900, 5900]
repeat 1 : ['整租·北欧印象 2室1厅 东', '西城-马连道-北欧印象', 66.2, '2', 6800, 6800]
repeat 1 : ['整租·金贸中心 2房间 北', '西城-车公庄-金贸中心', 109.0, '2', 18500, 18500]
repeat 1 : ['整租·德外大街乙12号院 2室1厅 南/北', '西城-六铺炕-德外大街乙12号院', 70.0, '2', 9000, 9000]
repeat 1 : ['整租·牛街西里 2室1厅 西南', '西城-牛街-牛街西里', 57.0, '2', 6800, 6800]
repeat 1 : ['整租·展览路 2室1厅 东/西', '西城-阜成门-展览路', 65.0, '2', 8500, 8500]
repeat 1 : ['整租·车公庄中里 1室1厅 南', '西城-车公庄-车公庄中里', 38.0, '1', 7200, 7200]
repeat 1 : ['整租·裕中东里 2室1厅 东/西', '西城-马甸-裕中东里', 71.0, '2', 8200, 8200]
repeat 1 : ['整租·双槐里 1室1厅 东', '西城-牛街-双槐里', 45.0, '1', 5500, 5500]
repeat 1 : ['整租·马连道中里 2室1厅 南/北', '西城-马连道-马连道中里', 60.0, '2', 6300, 6300]
repeat 1 : ['整租·展览路 2室1厅 南', '西城-阜成门-展览路', 64.9, '2', 9500, 9500]
repeat 1 : ['整租·宣武门西大街 2室1厅 南/北', '西城-金融街-宣武门西大街', 50.85, '2', 8200, 8200]
repeat 1 : ['整租·北广家园 1室1厅 西', '西城-六铺炕-北广家园', 38.71, '1', 5800, 5800]
repeat 1 : ['整租·广安门外车站东街 2室1厅 南/北', '西城-天宁寺-广安门外车站东街', 58.97, '2', 4700, 4700]
repeat 2 : ['整租·车站西街15号院 2室1厅 南/北', '西城-广安门-车站西街15号院', 56.75, '2', 5800, 5800]
repeat 2 : ['整租·丰侨公寓 1室1厅 南', '西城-金融街-丰侨公寓', 57.85, '1', 12000, 12000]
repeat 1 : ['整租·白云观 3室1厅 南/西/北', '西城-木樨地-白云观', 63.5, '3', 7200, 7200]
repeat 3 : ['整租·新风街1号院 3室1厅 西南', '西城-马甸-新风街1号院', 113.0, '3', 17000, 17000]
repeat 2 : ['整租·月坛北街25号院 3室1厅 南/北', '西城-月坛-月坛北街25号院', 75.0, '3', 14000, 14000]
repeat 3 : ['整租·新明胡同 2室1厅 南/北', '西城-马甸-新明胡同', 57.7, '2', 6950, 6950]
repeat 1 : ['整租·三里河北街3号院 1室1厅 东北', '西城-月坛-三里河北街3号院', 39.8, '1', 6800, 6800]
repeat 1 : ['整租·北欧印象 3室2厅 南', '西城-马连道-北欧印象', 140.0, '3', 12000, 12000]
repeat 1 : ['整租·新风街1号院 2室1厅 东/东南', '西城-马甸-新风街1号院', 78.0, '2', 11000, 11000]
repeat 1 : ['整租·红山世家 2室1厅 西', '西城-广安门-红山世家', 86.83, '2', 12500, 12500]
repeat 1 : ['整租·复兴门外大街 1室1厅 南', '西城-木樨地-复兴门外大街', 39.4, '1', 5900, 5900]
repeat 1 : ['整租·广安门外南街 2室1厅 南/北', '西城-天宁寺-广安门外南街', 58.0, '2', 6000, 6000]
repeat 1 : ['整租·远见名苑 1室1厅 北', '西城-广安门-远见名苑', 55.0, '1', 6000, 6000]
repeat 1 : ['整租·裕中西里 2室1厅 西北/北', '西城-马甸-裕中西里', 71.2, '2', 8900, 8900]
repeat 1 : ['整租·荣丰2008 1室1厅 北', '西城-广安门-荣丰2008', 29.0, '1', 5500, 5500]
repeat 1 : ['整租·荣丰2008 1室1厅 北', '西城-广安门-荣丰2008', 28.0, '1', 5400, 5400]
repeat 1 : ['整租·小红庙 2室1厅 东/北', '西城-广安门-小红庙', 47.0, '2', 5400, 5400]
repeat 1 : ['整租·万明园 3室1厅 南/北', '西城-月坛-万明园', 75.7, '3', 14000, 14000]
repeat 1 : ['整租·长椿街西里 2室1厅 南/北', '西城-长椿街-长椿街西里', 48.61, '2', 7300, 7300]
repeat 1 : ['整租·朗琴园 1室0厅 西南', '西城-广安门-朗琴园', 47.0, '1', 6200, 6200]
repeat 1 : ['整租·裕中西里 3室1厅 南/北', '西城-马甸-裕中西里', 78.7, '3', 10000, 10000]
repeat 1 : ['整租·红山世家 2房间 北', '西城-广安门-红山世家', 71.69, '2', 8800, 8800]
repeat 1 : ['整租·百万庄13号院 2室1厅 南', '西城-阜成门-百万庄13号院', 60.0, '2', 7900, 7900]
repeat 1 : ['整租·西直门南大街 2室0厅 东南', '西城-官园-西直门南大街', 49.7, '2', 7000, 7000]
repeat 1 : ['整租·马连道西里 2室1厅 南/北', '西城-马连道-马连道西里', 54.5, '2', 7200, 7200]
repeat 1 : ['整租·汽南小区 2室1厅 南/北', '西城-木樨地-汽南小区', 70.0, '2', 9900, 9900]
repeat 1 : ['整租·金宸国际公寓 4室1厅 南/北', '西城-金融街-金宸国际公寓', 180.0, '4', 60000, 60000]
repeat 1 : ['整租·南露园 1室1厅 东', '西城-阜成门-南露园', 50.6, '1', 6500, 6500]
repeat 1 : ['整租·朗琴园 1室1厅 西南', '西城-广安门-朗琴园', 47.85, '1', 6000, 6000]
repeat 1 : ['整租·右安门内大街 2室1厅 东/西', '西城-牛街-右安门内大街', 49.0, '2', 6600, 6600]
repeat 1 : ['整租·灵境胡同 1室0厅 北', '西城-西单-灵境胡同', 22.8, '1', 6300, 6300]
repeat 1 : ['整租·源屋曲 1室1厅 南', '西城-天宁寺-源屋曲', 61.0, '1', 8500, 8500]
repeat 1 : ['整租·新风街1号院 2室1厅 东/北', '西城-马甸-新风街1号院', 79.86, '2', 11300, 11300]
repeat 1 : ['整租·三里河北街5号院 2室1厅 南/西', '西城-月坛-三里河北街5号院', 50.8, '2', 9500, 9500]
repeat 1 : ['整租·新海苑 2室1厅 南/北', '西城-德胜门-新海苑', 83.0, '2', 17000, 17000]
repeat 1 : ['整租·育人里小区 2室1厅 南/北', '西城-右安门内-育人里小区', 94.93, '2', 9000, 9000]
repeat 1 : ['整租·北三环中路12号院 2室1厅 南/北', '西城-马甸-北三环中路12号院', 61.0, '2', 8000, 8000]
repeat 1 : ['整租·京师吉地 1室1厅 东', '西城-马甸-京师吉地', 59.27, '1', 7600, 7600]
repeat 1 : ['整租·新风南里 2室1厅 南/北', '西城-马甸-新风南里', 78.0, '2', 12000, 12000]
repeat 1 : ['整租·阜成门外大街36号院 2室1厅 西北', '西城-月坛-阜成门外大街36号院', 49.0, '2', 6000, 6000]
repeat 1 : ['整租·长安兴融中心 3室1厅 南', '西城-金融街-长安兴融中心', 137.0, '3', 29000, 29000]
repeat 1 : ['整租·阜成门外大街乙40号 2室1厅 南', '西城-月坛-阜成门外大街乙40号', 62.4, '2', 9400, 9400]
repeat 1 : ['整租·王府仓胡同10号院 2室2厅 南/北', '西城-金融街-王府仓胡同10号院', 98.0, '2', 25000, 25000]
repeat 1 : ['整租·牛街西里 2室1厅 南', '西城-牛街-牛街西里', 74.0, '2', 8500, 8500]
repeat 1 : ['整租·车站西街17号院 2室1厅 西', '西城-广安门-车站西街17号院', 73.0, '2', 7000, 7000]
repeat 1 : ['整租·前桃园1号 2室1厅 南/北', '西城-西直门-前桃园1号', 58.1, '2', 9300, 9300]
repeat 1 : ['整租·荣丰2008 2室1厅 西', '西城-广安门-荣丰2008', 41.0, '2', 8300, 8300]
repeat 1 : ['整租·北礼士路 2室1厅 西', '西城-阜成门-北礼士路', 78.8, '2', 9600, 9600]
repeat 1 : ['整租·中京几道 1室1厅 南', '西城-金融街-中京几道', 39.0, '1', 7500, 7500]
repeat 1 : ['整租·牛街18 1室0厅 西', '西城-牛街-牛街18', 44.0, '1', 6000, 6000]
repeat 1 : ['整租·陶然湖景 3室2厅 南/北', '西城-陶然亭-陶然湖景', 192.7, '3', 45000, 45000]
repeat 1 : ['整租·槐柏树街南里 1室1厅 南/北', '西城-长椿街-槐柏树街南里', 47.77, '1', 7000, 7000]
repeat 1 : ['整租·远见名苑 1室0厅 西', '西城-广安门-远见名苑', 44.6, '1', 5400, 5400]
repeat 2 : ['整租·茗筑 2室1厅 西南', '西城-马连道-茗筑', 95.86, '2', 8100, 8100]
repeat 2 : ['整租·马连道北里 2室1厅 南/北', '西城-马连道-马连道北里', 57.0, '2', 6300, 6300]
repeat 1 : ['整租·马甸南村 5室1厅 南/北', '西城-马甸-马甸南村', 181.9, '5', 19999, 19999]
repeat 1 : ['整租·北营房东里 2室1厅 东南', '西城-阜成门-北营房东里', 56.0, '2', 6800, 6800]
repeat 1 : ['整租·新风南里 1室1厅 南', '西城-马甸-新风南里', 45.9, '1', 6500, 6500]
repeat 1 : ['整租·德外大街12号院 3室2厅 南/西', '西城-六铺炕-德外大街12号院', 101.0, '3', 22500, 22500]
repeat 1 : ['整租·清芷园 3室1厅 东/西', '西城-右安门内-清芷园', 181.92, '3', 35000, 35000]
repeat 1 : ['整租·金贸中心 4房间 东', '西城-车公庄-金贸中心', 133.0, '4', 26500, 26500]
repeat 1 : ['整租·立恒名苑 1室1厅 西', '西城-天宁寺-立恒名苑', 78.0, '1', 6500, 6500]
repeat 1 : ['整租·天宁寺西里 2室1厅 南/北', '西城-天宁寺-天宁寺西里', 70.0, '2', 6000, 6000]
repeat 1 : ['整租·天宁寺前街南里 1室1厅 南', '西城-天宁寺-天宁寺前街南里', 39.77, '1', 5200, 5200]
repeat 1 : ['整租·天宁寺东里 2室1厅 南/北', '西城-天宁寺-天宁寺东里', 57.4, '2', 4500, 4500]
repeat 1 : ['整租·新明嘉园 2室1厅 南', '西城-马甸-新明嘉园', 77.6, '2', 6500, 6500]
repeat 2 : ['整租·中信沁园 2室1厅 西', '西城-陶然亭-中信沁园', 66.52, '2', 11500, 11500]
repeat 1 : ['整租·四平园 1室1厅 南', '西城-陶然亭-四平园', 37.64, '1', 4800, 4800]
repeat 1 : ['整租·永内西街北里 2室1厅 南', '西城-陶然亭-永内西街北里', 50.64, '2', 4600, 4600]
repeat 1 : ['整租·天桥北里 1室1厅 东', '西城-陶然亭-天桥北里', 59.65, '1', 5500, 5500]
repeat 1 : ['整租·四平园 1室1厅 东', '西城-陶然亭-四平园', 49.09, '1', 4500, 4500]
repeat 1 : ['整租·三四零一小区 2室1厅 南', '西城-陶然亭-三四零一小区', 60.97, '2', 5800, 5800]
repeat 1 : ['整租·南纬路2号院 2室1厅 南/北', '西城-陶然亭-南纬路2号院', 79.9, '2', 7300, 7300]
repeat 1 : ['整租·中信沁园 3室2厅 南/北', '西城-陶然亭-中信沁园', 150.97, '3', 28000, 28000]
repeat 1 : ['整租·毡子胡同 2室1厅 东南', '西城-地安门-毡子胡同', 70.0, '2', 8000, 8000]
repeat 2 : ['整租·德胜置业 3室1厅 北', '西城-六铺炕-德胜置业', 169.0, '3', 18000, 18000]
repeat 2 : ['整租·德胜置业 2室1厅 南', '西城-六铺炕-德胜置业', 140.69, '2', 15000, 15000]
repeat 2 : ['整租·教场口9号院 3室1厅 东/北', '西城-六铺炕-教场口9号院', 85.85, '3', 9000, 9000]
repeat 2 : ['整租·安德馨居 3室1厅 南/北', '西城-六铺炕-安德馨居', 111.3, '3', 18000, 18000]
repeat 2 : ['整租·德胜置业 3室1厅 西北', '西城-六铺炕-德胜置业', 167.51, '3', 18000, 18000]
repeat 2 : ['整租·六铺炕二区 3室1厅 南/北', '西城-六铺炕-六铺炕二区', 68.0, '3', 9500, 9500]
repeat 2 : ['整租·六铺炕二区 3室1厅 西南', '西城-六铺炕-六铺炕二区', 78.5, '3', 9900, 9900]
repeat 2 : ['整租·德胜置业 4室1厅 西/北', '西城-六铺炕-德胜置业', 168.0, '4', 16500, 16500]
repeat 2 : ['整租·小市口胡同3号院 2室1厅 南/北', '西城-六铺炕-小市口胡同3号院', 60.5, '2', 9000, 9000]
repeat 2 : ['整租·安德路 3室2厅 南/北', '西城-六铺炕-安德路', 139.46, '3', 21000, 21000]
repeat 2 : ['整租·六铺炕三区 3室1厅 东/西', '西城-六铺炕-六铺炕三区', 114.9, '3', 14800, 14800]
repeat 2 : ['整租·北广家园 1室1厅 西', '西城-六铺炕-北广家园', 38.71, '1', 5500, 5500]
repeat 2 : ['整租·爱民里小区 2室1厅 南/北', '西城-西四-爱民里小区', 75.1, '2', 12000, 12000]
